,dot_name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,FM_54,FM_47,FM_58,FM_68,FM_97,FM_45,FM_79,FM_8,FM_52,FM_92,FM_41,FM_29,FM_14,FM_89,FM_96,FM_34,FM_10,FM_62,FM_64,FM_61,FM_65,FM_80,FM_50,FM_27,FM_74,FM_17,FM_35,FM_93,FM_22,FM_46,FM_96,FM_5,FM_72,FM_9,FM_70,FM_13,FM_43,FM_12,FM_19,FM_76,FM_36,FM_81,FM_60,FM_63,FM_31,FM_73,FM_30,FM_75,FM_16,FM_55,FM_1,FM_44,FM_18,FM_56,FM_51,FM_67,FM_85,FM_26,FM_94,FM_2,FM_33,FM_21,FM_15,FM_48,FM_66,FM_57,FM_39,FM_69,FM_42,FM_25,FM_90,FM_6,FM_53,FM_88,FM_82,FM_32,FM_37,FM_3,FM_11,FM_23,FM_83,FM_4,FM_78,FM_59,FM_84,FM_24,FM_28,FM_86,FM_49,FM_38,FM_40,FM_20,FM_87,FM_77,FM_7,FM_71,FM_91
28,dot_product,1,1,0,1,1,1,0.892831334011364,0.994556094597807,0.878063908225911,0.987044116181647,0.854678653397246,0.987044116181647,0.987469369029395,0.862789177063147,0.821582789724617,0.853148588835161,0.977888479160426,0.987044116181647,0.984051728298501,1,0.996191873194325,0.894707208418004,0.987044116181647,0.914315951042827,1,1,1,0.987044116181647,0.810540387497039,0.987044116181647,0.977888479160426,0.833776293459898,0.894707208418004,0.871654321671701,0.987044116181647,0.994556094597807,0.977888479160426,0.996191873194325,0.996191873194325,0.986648915989425,0.847592325687582,0.981541985336151,0.977888479160426,0.981541985336151,0.859071669413648,0.968922824153425,0.894707208418004,0.810903166011582,1,0.996191873194325,0.996573654663818,0.946764416295378,0.996573654663818,0.755468763905597,0.821582789724617,0.987044116181647,0.892831334011364,1,0.987044116181647,1,0.917941127690565,0.80678341659254,0.878063908225911,1,0.964951403536409,1,0.996573654663818,0.888478719221013,0.984051728298501,0.917941127690565,0.914315951042827,0.873991102650179,0.984051728298501,0.905561689452918,0.763481113144191,0.996036907068551,1,1,1,1,0.981541985336151,0.996573654663818,0.894707208418004,0.987044116181647,0.927423073638496,0.987044116181647,0.919596370410464,0.987044116181647,0.977888479160426,0.936456628564342,0.828145943023087,0.928358158697092,1,0.991605843150515,0.917941127690565,0.880484480831936,0.892068052354066,0.868512574498364,0.891063642626282,0.968922824153425,0.834341877610782,0.991605843150515,0.888478719221013
29,durbinWatson,0,1,0,0,0,0,0.8245675416568,0.99533262219608,0.942248406366947,1,0.92580330530348,1,0.996795176053313,0.93019060222639,0.901197488185991,0.92474136112468,0.997137892965446,1,0.998173143509311,0.987044116181647,0.994314577098039,0.953272469120236,1,0.965925642373738,0.987044116181647,0.987044116181647,0.987044116181647,1,0.892599697658305,1,0.997137892965446,0.909541932462415,0.953272469120236,0.937976922797438,1,0.99533262219608,0.997137892965446,0.994314577098039,0.994314577098039,0.99469319928769,0.920648925522128,0.998390553580202,0.997137892965446,0.998390553580202,0.928336142997176,0.919251447965427,0.953272469120236,0.891972015713206,0.987044116181647,0.994314577098039,0.981074722675479,0.971882020659409,0.981074722675479,0.848852086345915,0.901197488185991,1,0.8245675416568,0.987044116181647,1,0.987044116181647,0.96844698918972,0.889101253829999,0.942248406366947,0.987044116181647,0.992779101825026,0.987044116181647,0.981074722675479,0.949344966938591,0.998173143509311,0.96844698918972,0.965925642373738,0.938914072835112,0.998173143509311,0.960794610612496,0.85503000482075,0.973141367629394,0.987044116181647,0.987044116181647,0.987044116181647,0.987044116181647,0.998390553580202,0.981074722675479,0.953272469120236,1,0.97381989872127,1,0.969434188054458,1,0.997137892965446,0.979237975385211,0.905210619214703,0.975291339079448,0.987044116181647,0.996957014158841,0.96844698918972,0.943861705432485,0.951408476470483,0.935356568480265,0.951352821312936,0.919251447965427,0.910294489076423,0.996957014158841,0.949344966938591
30,ebeAdd,1,1,0,0,0,1,0.905414405398454,0.989511848628437,0.867322267344937,0.981074722675479,0.843088201982651,0.981074722675479,0.983067199861361,0.851695963776732,0.809054786222276,0.841846896895866,0.972083403947724,0.981074722675479,0.981457047699903,0.996573654663818,0.992966255482618,0.882909335914042,0.981074722675479,0.904560493526006,0.996573654663818,0.996573654663818,0.996573654663818,0.981074722675479,0.797902913338029,0.981074722675479,0.972083403947724,0.820299420162825,0.882909335914042,0.860907150342628,0.981074722675479,0.989511848628437,0.972083403947724,0.992966255482618,0.992966255482618,0.98704905642522,0.835777963227334,0.97643900066163,0.972083403947724,0.97643900066163,0.846452707885906,0.973130806290098,0.882909335914042,0.798537927041022,0.996573654663818,0.992966255482618,1,0.940064740297204,1,0.741748816000648,0.809054786222276,0.981074722675479,0.905414405398454,0.996573654663818,0.981074722675479,0.996573654663818,0.906749194788068,0.794450463960268,0.867322267344937,0.996573654663818,0.958428840338039,0.996573654663818,1,0.877954429819302,0.981457047699903,0.906749194788068,0.904560493526006,0.863569347980802,0.981457047699903,0.89488065360961,0.750028991031624,0.995824363441742,0.996573654663818,0.996573654663818,0.996573654663818,0.996573654663818,0.97643900066163,1,0.882909335914042,0.981074722675479,0.921733827330623,0.981074722675479,0.909367366736118,0.981074722675479,0.972083403947724,0.928001239026842,0.815909079685835,0.919812343402767,0.996573654663818,0.988040357348464,0.906749194788068,0.869633949990118,0.881535734933024,0.857600063105155,0.88056487386106,0.973130806290098,0.822071714232371,0.988040357348464,0.877954429819302
31,ebeDivide,0,0,0,0,0,0,0.905414405398454,0.989511848628437,0.867322267344937,0.981074722675479,0.843088201982651,0.981074722675479,0.983067199861361,0.851695963776732,0.809054786222276,0.841846896895866,0.972083403947724,0.981074722675479,0.981457047699903,0.996573654663818,0.992966255482618,0.882909335914042,0.981074722675479,0.904560493526006,0.996573654663818,0.996573654663818,0.996573654663818,0.981074722675479,0.797902913338029,0.981074722675479,0.972083403947724,0.820299420162825,0.882909335914042,0.860907150342628,0.981074722675479,0.989511848628437,0.972083403947724,0.992966255482618,0.992966255482618,0.98704905642522,0.835777963227334,0.97643900066163,0.972083403947724,0.97643900066163,0.846452707885906,0.973130806290098,0.882909335914042,0.798537927041022,0.996573654663818,0.992966255482618,1,0.940064740297204,1,0.741748816000648,0.809054786222276,0.981074722675479,0.905414405398454,0.996573654663818,0.981074722675479,0.996573654663818,0.906749194788068,0.794450463960268,0.867322267344937,0.996573654663818,0.958428840338039,0.996573654663818,1,0.877954429819302,0.981457047699903,0.906749194788068,0.904560493526006,0.863569347980802,0.981457047699903,0.89488065360961,0.750028991031624,0.995824363441742,0.996573654663818,0.996573654663818,0.996573654663818,0.996573654663818,0.97643900066163,1,0.882909335914042,0.981074722675479,0.921733827330623,0.981074722675479,0.909367366736118,0.981074722675479,0.972083403947724,0.928001239026842,0.815909079685835,0.919812343402767,0.996573654663818,0.988040357348464,0.906749194788068,0.869633949990118,0.881535734933024,0.857600063105155,0.88056487386106,0.973130806290098,0.822071714232371,0.988040357348464,0.877954429819302
32,ebeMultiply,1,1,0,0,0,1,0.905414405398454,0.989511848628437,0.867322267344937,0.981074722675479,0.843088201982651,0.981074722675479,0.983067199861361,0.851695963776732,0.809054786222276,0.841846896895866,0.972083403947724,0.981074722675479,0.981457047699903,0.996573654663818,0.992966255482618,0.882909335914042,0.981074722675479,0.904560493526006,0.996573654663818,0.996573654663818,0.996573654663818,0.981074722675479,0.797902913338029,0.981074722675479,0.972083403947724,0.820299420162825,0.882909335914042,0.860907150342628,0.981074722675479,0.989511848628437,0.972083403947724,0.992966255482618,0.992966255482618,0.98704905642522,0.835777963227334,0.97643900066163,0.972083403947724,0.97643900066163,0.846452707885906,0.973130806290098,0.882909335914042,0.798537927041022,0.996573654663818,0.992966255482618,1,0.940064740297204,1,0.741748816000648,0.809054786222276,0.981074722675479,0.905414405398454,0.996573654663818,0.981074722675479,0.996573654663818,0.906749194788068,0.794450463960268,0.867322267344937,0.996573654663818,0.958428840338039,0.996573654663818,1,0.877954429819302,0.981457047699903,0.906749194788068,0.904560493526006,0.863569347980802,0.981457047699903,0.89488065360961,0.750028991031624,0.995824363441742,0.996573654663818,0.996573654663818,0.996573654663818,0.996573654663818,0.97643900066163,1,0.882909335914042,0.981074722675479,0.921733827330623,0.981074722675479,0.909367366736118,0.981074722675479,0.972083403947724,0.928001239026842,0.815909079685835,0.919812343402767,0.996573654663818,0.988040357348464,0.906749194788068,0.869633949990118,0.881535734933024,0.857600063105155,0.88056487386106,0.973130806290098,0.822071714232371,0.988040357348464,0.877954429819302
33,ebeSubtract,0,0,0,0,0,0,0.905414405398454,0.989511848628437,0.867322267344937,0.981074722675479,0.843088201982651,0.981074722675479,0.983067199861361,0.851695963776732,0.809054786222276,0.841846896895866,0.972083403947724,0.981074722675479,0.981457047699903,0.996573654663818,0.992966255482618,0.882909335914042,0.981074722675479,0.904560493526006,0.996573654663818,0.996573654663818,0.996573654663818,0.981074722675479,0.797902913338029,0.981074722675479,0.972083403947724,0.820299420162825,0.882909335914042,0.860907150342628,0.981074722675479,0.989511848628437,0.972083403947724,0.992966255482618,0.992966255482618,0.98704905642522,0.835777963227334,0.97643900066163,0.972083403947724,0.97643900066163,0.846452707885906,0.973130806290098,0.882909335914042,0.798537927041022,0.996573654663818,0.992966255482618,1,0.940064740297204,1,0.741748816000648,0.809054786222276,0.981074722675479,0.905414405398454,0.996573654663818,0.981074722675479,0.996573654663818,0.906749194788068,0.794450463960268,0.867322267344937,0.996573654663818,0.958428840338039,0.996573654663818,1,0.877954429819302,0.981457047699903,0.906749194788068,0.904560493526006,0.863569347980802,0.981457047699903,0.89488065360961,0.750028991031624,0.995824363441742,0.996573654663818,0.996573654663818,0.996573654663818,0.996573654663818,0.97643900066163,1,0.882909335914042,0.981074722675479,0.921733827330623,0.981074722675479,0.909367366736118,0.981074722675479,0.972083403947724,0.928001239026842,0.815909079685835,0.919812343402767,0.996573654663818,0.988040357348464,0.906749194788068,0.869633949990118,0.881535734933024,0.857600063105155,0.88056487386106,0.973130806290098,0.822071714232371,0.988040357348464,0.877954429819302
34,elemtWise_equal,0,0,0,0,0,0,0.64876466134931,0.926816468678628,0.998291917569614,0.953272469120236,0.995979204792925,0.953272469120236,0.943670143150601,0.996621539935291,0.989070550484177,0.995597409148891,0.964460068775395,0.953272469120236,0.954871879955871,0.894707208418004,0.920975797427954,1,0.953272469120236,0.998604258548671,0.894707208418004,0.894707208418004,0.894707208418004,0.953272469120236,0.98601005440849,0.953272469120236,0.964460068775395,0.992344004398647,1,0.997928935023543,0.953272469120236,0.926816468678628,0.964460068775395,0.920975797427954,0.920975797427954,0.939170447691875,0.994593109852669,0.960877241944122,0.964460068775395,0.960877241944122,0.997022762305228,0.765228220917876,1,0.986083054964885,0.894707208418004,0.920975797427954,0.882909335914043,0.940001411478717,0.882909335914043,0.968119049431065,0.989070550484177,0.953272469120236,0.64876466134931,0.894707208418004,0.953272469120236,0.894707208418004,0.998392826633824,0.985099812723833,0.998291917569614,0.894707208418004,0.975950310675282,0.894707208418004,0.882909335914043,0.996993230398902,0.954871879955871,0.998392826633824,0.998604258548671,0.998352364439892,0.954871879955871,0.997146020367821,0.970969513435893,0.865219531983153,0.894707208418004,0.894707208418004,0.894707208418004,0.894707208418004,0.960877241944122,0.882909335914043,1,0.953272469120236,0.994301608946944,0.953272469120236,0.997789064836836,0.953272469120236,0.964460068775395,0.991730144012214,0.990805237005904,0.993089384009332,0.894707208418004,0.940166569985032,0.998392826633824,0.999187060483114,0.999607714872689,0.99786556728929,0.998327154006926,0.765228220917876,0.99254461341002,0.940166569985032,0.996993230398902
35,elemtWise_max,1,1,0,0,0,1,0.64876466134931,0.926816468678628,0.998291917569614,0.953272469120236,0.995979204792925,0.953272469120236,0.943670143150601,0.996621539935291,0.989070550484177,0.995597409148891,0.964460068775395,0.953272469120236,0.954871879955871,0.894707208418004,0.920975797427954,1,0.953272469120236,0.998604258548671,0.894707208418004,0.894707208418004,0.894707208418004,0.953272469120236,0.98601005440849,0.953272469120236,0.964460068775395,0.992344004398647,1,0.997928935023543,0.953272469120236,0.926816468678628,0.964460068775395,0.920975797427954,0.920975797427954,0.939170447691875,0.994593109852669,0.960877241944122,0.964460068775395,0.960877241944122,0.997022762305228,0.765228220917876,1,0.986083054964885,0.894707208418004,0.920975797427954,0.882909335914043,0.940001411478717,0.882909335914043,0.968119049431065,0.989070550484177,0.953272469120236,0.64876466134931,0.894707208418004,0.953272469120236,0.894707208418004,0.998392826633824,0.985099812723833,0.998291917569614,0.894707208418004,0.975950310675282,0.894707208418004,0.882909335914043,0.996993230398902,0.954871879955871,0.998392826633824,0.998604258548671,0.998352364439892,0.954871879955871,0.997146020367821,0.970969513435893,0.865219531983153,0.894707208418004,0.894707208418004,0.894707208418004,0.894707208418004,0.960877241944122,0.882909335914043,1,0.953272469120236,0.994301608946944,0.953272469120236,0.997789064836836,0.953272469120236,0.964460068775395,0.991730144012214,0.990805237005904,0.993089384009332,0.894707208418004,0.940166569985032,0.998392826633824,0.999187060483114,0.999607714872689,0.99786556728929,0.998327154006926,0.765228220917876,0.99254461341002,0.940166569985032,0.996993230398902
36,elemtWise_min,1,1,0,0,0,1,0.64876466134931,0.926816468678628,0.998291917569614,0.953272469120236,0.995979204792925,0.953272469120236,0.943670143150601,0.996621539935291,0.989070550484177,0.995597409148891,0.964460068775395,0.953272469120236,0.954871879955871,0.894707208418004,0.920975797427954,1,0.953272469120236,0.998604258548671,0.894707208418004,0.894707208418004,0.894707208418004,0.953272469120236,0.98601005440849,0.953272469120236,0.964460068775395,0.992344004398647,1,0.997928935023543,0.953272469120236,0.926816468678628,0.964460068775395,0.920975797427954,0.920975797427954,0.939170447691875,0.994593109852669,0.960877241944122,0.964460068775395,0.960877241944122,0.997022762305228,0.765228220917876,1,0.986083054964885,0.894707208418004,0.920975797427954,0.882909335914043,0.940001411478717,0.882909335914043,0.968119049431065,0.989070550484177,0.953272469120236,0.64876466134931,0.894707208418004,0.953272469120236,0.894707208418004,0.998392826633824,0.985099812723833,0.998291917569614,0.894707208418004,0.975950310675282,0.894707208418004,0.882909335914043,0.996993230398902,0.954871879955871,0.998392826633824,0.998604258548671,0.998352364439892,0.954871879955871,0.997146020367821,0.970969513435893,0.865219531983153,0.894707208418004,0.894707208418004,0.894707208418004,0.894707208418004,0.960877241944122,0.882909335914043,1,0.953272469120236,0.994301608946944,0.953272469120236,0.997789064836836,0.953272469120236,0.964460068775395,0.991730144012214,0.990805237005904,0.993089384009332,0.894707208418004,0.940166569985032,0.998392826633824,0.999187060483114,0.999607714872689,0.99786556728929,0.998327154006926,0.765228220917876,0.99254461341002,0.940166569985032,0.996993230398902
37,elemtWise_not_eq,0,0,0,0,0,0,0.64876466134931,0.926816468678628,0.998291917569614,0.953272469120236,0.995979204792925,0.953272469120236,0.943670143150601,0.996621539935291,0.989070550484177,0.995597409148891,0.964460068775395,0.953272469120236,0.954871879955871,0.894707208418004,0.920975797427954,1,0.953272469120236,0.998604258548671,0.894707208418004,0.894707208418004,0.894707208418004,0.953272469120236,0.98601005440849,0.953272469120236,0.964460068775395,0.992344004398647,1,0.997928935023543,0.953272469120236,0.926816468678628,0.964460068775395,0.920975797427954,0.920975797427954,0.939170447691875,0.994593109852669,0.960877241944122,0.964460068775395,0.960877241944122,0.997022762305228,0.765228220917876,1,0.986083054964885,0.894707208418004,0.920975797427954,0.882909335914043,0.940001411478717,0.882909335914043,0.968119049431065,0.989070550484177,0.953272469120236,0.64876466134931,0.894707208418004,0.953272469120236,0.894707208418004,0.998392826633824,0.985099812723833,0.998291917569614,0.894707208418004,0.975950310675282,0.894707208418004,0.882909335914043,0.996993230398902,0.954871879955871,0.998392826633824,0.998604258548671,0.998352364439892,0.954871879955871,0.997146020367821,0.970969513435893,0.865219531983153,0.894707208418004,0.894707208418004,0.894707208418004,0.894707208418004,0.960877241944122,0.882909335914043,1,0.953272469120236,0.994301608946944,0.953272469120236,0.997789064836836,0.953272469120236,0.964460068775395,0.991730144012214,0.990805237005904,0.993089384009332,0.894707208418004,0.940166569985032,0.998392826633824,0.999187060483114,0.999607714872689,0.99786556728929,0.998327154006926,0.765228220917876,0.99254461341002,0.940166569985032,0.996993230398902
38,entropy,1,1,1,1,1,0,0.626447567194832,0.915454273322716,0.999473385328811,0.943861705432485,0.998465313546664,0.943861705432485,0.934736623227948,0.997895893771955,0.99342929244004,0.998233668438807,0.956583181407365,0.943861705432485,0.946667654379182,0.880484480831936,0.909509462855415,0.999187060483114,0.943861705432485,0.996868314897546,0.880484480831936,0.880484480831936,0.880484480831936,0.943861705432485,0.990970259052023,0.943861705432485,0.956583181407365,0.995308961092631,0.999187060483114,0.999342786850642,0.943861705432485,0.915454273322716,0.956583181407365,0.909509462855415,0.909509462855415,0.930084407804364,0.997595650219059,0.952662437311027,0.956583181407365,0.952662437311027,0.998454172583255,0.744783730297253,0.999187060483114,0.990318717536905,0.880484480831936,0.909509462855415,0.869633949990118,0.93571880725271,0.869633949990118,0.975254733490698,0.99342929244004,0.943861705432485,0.626447567194832,0.880484480831936,0.943861705432485,0.880484480831936,0.995950406739224,0.989563849079771,0.999473385328811,0.880484480831936,0.970412135728826,0.880484480831936,0.869633949990118,0.997700838810973,0.946667654379182,0.995950406739224,0.996868314897546,0.999270952444722,0.946667654379182,0.996513962083162,0.977548122464679,0.849509525173613,0.880484480831936,0.880484480831936,0.880484480831936,0.880484480831936,0.952662437311027,0.869633949990118,0.999187060483114,0.943861705432485,0.991741036379757,0.943861705432485,0.995532093204873,0.943861705432485,0.956583181407365,0.988837627097161,0.99419434270012,0.991086479497853,0.880484480831936,0.929876070432314,0.995950406739224,1,0.999549379000221,0.99944675916383,0.998737436810381,0.744783730297253,0.995770765721024,0.929876070432314,0.997700838810973
39,equals,0,0,0,0,0,0,0.820888561691075,0.994285009721208,0.945897091779973,0.998173143509311,0.929207032150745,0.998173143509311,0.997724192692087,0.932987830318344,0.905248041391612,0.9283730735146,0.997674398239813,0.998173143509311,1,0.984051728298501,0.993221291486345,0.954871879955871,0.998173143509311,0.967862599980513,0.984051728298501,0.984051728298501,0.984051728298501,0.998173143509311,0.896953190986213,0.998173143509311,0.997674398239813,0.912285504062677,0.954871879955871,0.941369472463343,0.998173143509311,0.994285009721208,0.997674398239813,0.993221291486345,0.993221291486345,0.997896843042422,0.924291856809436,0.998992555802204,0.997674398239813,0.998992555802204,0.930372994379414,0.916186943416526,0.954871879955871,0.895818601756916,0.984051728298501,0.993221291486345,0.981457047699903,0.973729252807833,0.981457047699903,0.853736664914258,0.905248041391612,0.998173143509311,0.820888561691075,0.984051728298501,0.998173143509311,0.984051728298501,0.969089991444499,0.89300805529946,0.945897091779973,0.984051728298501,0.994946397558837,0.984051728298501,0.981457047699903,0.95282074146258,1,0.969089991444499,0.967862599980513,0.94193434562189,1,0.963388293475585,0.859711508149549,0.970183627299892,0.984051728298501,0.984051728298501,0.984051728298501,0.984051728298501,0.998992555802204,0.981457047699903,0.954871879955871,0.998173143509311,0.976908404493583,0.998173143509311,0.970594649044797,0.998173143509311,0.997674398239813,0.981614300933048,0.908672771047766,0.977428943383304,0.984051728298501,0.996985761313033,0.969089991444499,0.946667654379182,0.95399118222898,0.938979744563558,0.954265026067964,0.916186943416526,0.913667426763939,0.996985761313033,0.95282074146258
40,errorRate,0,0,0,0,0,0,0.646110378553883,0.924692181341781,0.998578267681326,0.951408476470483,0.996518129236039,0.951408476470483,0.942544776512167,0.997057692314705,0.989886159253809,0.996173984108236,0.963134296244907,0.951408476470483,0.95399118222898,0.892068052354066,0.919401114834641,0.999607714872689,0.951408476470483,0.998572088607832,0.892068052354066,0.892068052354066,0.892068052354066,0.951408476470483,0.987170979453664,0.951408476470483,0.963134296244907,0.992906938543462,0.999607714872689,0.998157928588133,0.951408476470483,0.924692181341781,0.963134296244907,0.919401114834641,0.919401114834641,0.938122941690743,0.995276392332769,0.959604489587144,0.963134296244907,0.959604489587144,0.997114640660593,0.76196546701737,0.999607714872689,0.986910101445971,0.892068052354066,0.919401114834641,0.881535734933024,0.939239356837168,0.881535734933024,0.969447662566757,0.989886159253809,0.951408476470483,0.646110378553883,0.892068052354066,0.951408476470483,0.892068052354066,0.997710495805308,0.985908241173442,0.998578267681326,0.892068052354066,0.975606691946677,0.892068052354066,0.881535734933024,0.996997880833728,0.95399118222898,0.997710495805308,0.998572088607832,0.998623802020492,0.95399118222898,0.99692700589067,0.972179068634367,0.862771745995066,0.892068052354066,0.892068052354066,0.892068052354066,0.892068052354066,0.959604489587144,0.881535734933024,0.999607714872689,0.951408476470483,0.994177505770804,0.951408476470483,0.997417517035691,0.951408476470483,0.963134296244907,0.991815084939369,0.991581749535962,0.992846544109003,0.892068052354066,0.938859050871979,0.997710495805308,0.999549379000221,1,0.998399090104695,0.998444616893062,0.76196546701737,0.993097746909596,0.938859050871979,0.996997880833728
41,evaluateHoners,1,1,0,1,1,1,0.795131965027847,0.992276682504996,0.956134401846029,0.997137892965446,0.941061553844915,0.997137892965446,0.996602258867958,0.942517018000039,0.918957695668917,0.939666845624278,1,0.997137892965446,0.997674398239813,0.977888479160426,0.990592096420802,0.964460068775395,0.997137892965446,0.97567803516042,0.977888479160426,0.977888479160426,0.977888479160426,0.997137892965446,0.910263721508025,0.997137892965446,1,0.924899091113559,0.964460068775395,0.951924459854268,0.997137892965446,0.992276682504996,1,0.990592096420802,0.990592096420802,0.992637482720837,0.936563549597405,0.999490017424639,1,0.999490017424639,0.941483343506832,0.90178359296165,0.964460068775395,0.908159488140751,0.977888479160426,0.990592096420802,0.972083403947724,0.978640825385026,0.972083403947724,0.869516266099313,0.918957695668917,0.997137892965446,0.795131965027847,0.977888479160426,0.997137892965446,0.977888479160426,0.976888984501734,0.905991303099413,0.956134401846029,0.977888479160426,0.997276023856433,0.977888479160426,0.972083403947724,0.963040324947355,0.997674398239813,0.976888984501734,0.97567803516042,0.950891943639655,0.997674398239813,0.972472428825082,0.874933006932861,0.960649119343845,0.977888479160426,0.977888479160426,0.977888479160426,0.977888479160426,0.999490017424639,0.972083403947724,0.964460068775395,0.997137892965446,0.980947454486342,0.997137892965446,0.977361993409044,0.997137892965446,1,0.987865497959246,0.920890224648471,0.983930546244233,0.977888479160426,0.992853881647326,0.976888984501734,0.956583181407365,0.963134296244907,0.949099477113437,0.964441410472762,0.90178359296165,0.926421270225092,0.992853881647326,0.963040324947355
42,eval_Internal,0,0,0,0,0,0,0.469082023951164,0.8120445076952,0.977202091890304,0.85503000482075,0.986537435098571,0.85503000482075,0.839924268692463,0.984206792659911,0.993931850134104,0.987135936439534,0.874933006932862,0.85503000482075,0.859711508149548,0.763481113144191,0.802806505881729,0.970969513435893,0.85503000482075,0.958635115792078,0.763481113144191,0.763481113144191,0.763481113144191,0.85503000482075,0.996248221546253,0.85503000482075,0.874933006932862,0.992708484409671,0.970969513435893,0.980664386318296,0.85503000482075,0.8120445076952,0.874933006932862,0.802806505881729,0.802806505881729,0.837062097704217,0.988211326465017,0.868479157626946,0.874933006932862,0.868479157626946,0.986063153122587,0.595392824864514,0.970969513435893,0.996670305599841,0.763481113144191,0.802806505881729,0.750028991031624,0.852649442783462,0.750028991031624,0.999834431377166,0.993931850134104,0.85503000482075,0.469082023951164,0.763481113144191,0.85503000482075,0.763481113144191,0.956157107026737,0.997473090713173,0.977202091890304,0.763481113144191,0.898986204184685,0.763481113144191,0.750028991031624,0.968848752483924,0.859711508149548,0.956157107026737,0.958635115792078,0.980646434046375,0.859711508149548,0.960214075459084,1,0.723549960907284,0.763481113144191,0.763481113144191,0.763481113144191,0.763481113144191,0.868479157626946,0.750028991031624,0.970969513435893,0.85503000482075,0.947611906031992,0.85503000482075,0.954804137604923,0.85503000482075,0.874933006932862,0.936967332448671,0.994050588409645,0.942858862112017,0.763481113144191,0.83407760782063,0.956157107026737,0.977548122464679,0.972179068634367,0.982591588918435,0.969857776581696,0.595392824864514,0.992342534559052,0.83407760782063,0.968848752483924
43,evalNewton,0,0,0,1,0,0,0.795131965027847,0.992276682504996,0.956134401846029,0.997137892965446,0.941061553844915,0.997137892965446,0.996602258867958,0.942517018000039,0.918957695668917,0.939666845624278,1,0.997137892965446,0.997674398239813,0.977888479160426,0.990592096420802,0.964460068775395,0.997137892965446,0.97567803516042,0.977888479160426,0.977888479160426,0.977888479160426,0.997137892965446,0.910263721508025,0.997137892965446,1,0.924899091113559,0.964460068775395,0.951924459854268,0.997137892965446,0.992276682504996,1,0.990592096420802,0.990592096420802,0.992637482720837,0.936563549597405,0.999490017424639,1,0.999490017424639,0.941483343506832,0.90178359296165,0.964460068775395,0.908159488140751,0.977888479160426,0.990592096420802,0.972083403947724,0.978640825385026,0.972083403947724,0.869516266099313,0.918957695668917,0.997137892965446,0.795131965027847,0.977888479160426,0.997137892965446,0.977888479160426,0.976888984501734,0.905991303099413,0.956134401846029,0.977888479160426,0.997276023856433,0.977888479160426,0.972083403947724,0.963040324947355,0.997674398239813,0.976888984501734,0.97567803516042,0.950891943639655,0.997674398239813,0.972472428825082,0.874933006932861,0.960649119343845,0.977888479160426,0.977888479160426,0.977888479160426,0.977888479160426,0.999490017424639,0.972083403947724,0.964460068775395,0.997137892965446,0.980947454486342,0.997137892965446,0.977361993409044,0.997137892965446,1,0.987865497959246,0.920890224648471,0.983930546244233,0.977888479160426,0.992853881647326,0.976888984501734,0.956583181407365,0.963134296244907,0.949099477113437,0.964441410472762,0.90178359296165,0.926421270225092,0.992853881647326,0.963040324947355
44,evalWeightedProd,1,1,0,1,1,1,0.892831334011364,0.994556094597807,0.878063908225911,0.987044116181647,0.854678653397246,0.987044116181647,0.987469369029395,0.862789177063147,0.821582789724617,0.853148588835161,0.977888479160426,0.987044116181647,0.984051728298501,1,0.996191873194325,0.894707208418004,0.987044116181647,0.914315951042827,1,1,1,0.987044116181647,0.810540387497039,0.987044116181647,0.977888479160426,0.833776293459898,0.894707208418004,0.871654321671701,0.987044116181647,0.994556094597807,0.977888479160426,0.996191873194325,0.996191873194325,0.986648915989425,0.847592325687582,0.981541985336151,0.977888479160426,0.981541985336151,0.859071669413648,0.968922824153425,0.894707208418004,0.810903166011582,1,0.996191873194325,0.996573654663818,0.946764416295378,0.996573654663818,0.755468763905597,0.821582789724617,0.987044116181647,0.892831334011364,1,0.987044116181647,1,0.917941127690565,0.80678341659254,0.878063908225911,1,0.964951403536409,1,0.996573654663818,0.888478719221013,0.984051728298501,0.917941127690565,0.914315951042827,0.873991102650179,0.984051728298501,0.905561689452918,0.763481113144191,0.996036907068551,1,1,1,1,0.981541985336151,0.996573654663818,0.894707208418004,0.987044116181647,0.927423073638496,0.987044116181647,0.919596370410464,0.987044116181647,0.977888479160426,0.936456628564342,0.828145943023087,0.928358158697092,1,0.991605843150515,0.917941127690565,0.880484480831936,0.892068052354066,0.868512574498364,0.891063642626282,0.968922824153425,0.834341877610782,0.991605843150515,0.888478719221013
