,dot_name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,FM_54,FM_47,FM_58,FM_68,FM_97,FM_45,FM_79,FM_8,FM_52,FM_92,FM_41,FM_29,FM_14,FM_89,FM_96,FM_34,FM_10,FM_62,FM_64,FM_61,FM_65,FM_80,FM_50,FM_27,FM_74,FM_17,FM_35,FM_93,FM_22,FM_46,FM_96,FM_5,FM_72,FM_9,FM_70,FM_13,FM_43,FM_12,FM_19,FM_76,FM_36,FM_81,FM_60,FM_63,FM_31,FM_73,FM_30,FM_75,FM_16,FM_55,FM_1,FM_44,FM_18,FM_56,FM_51,FM_67,FM_85,FM_26,FM_94,FM_2,FM_33,FM_21,FM_15,FM_48,FM_66,FM_57,FM_39,FM_69,FM_42,FM_25,FM_90,FM_6,FM_53,FM_88,FM_82,FM_32,FM_37,FM_3,FM_11,FM_23,FM_83,FM_4,FM_78,FM_59,FM_84,FM_24,FM_28,FM_86,FM_49,FM_38,FM_40,FM_20,FM_87,FM_77,FM_7,FM_71,FM_91,
28,dot_product,1,1,0,1,1,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.5,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.375,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.125,0.25,0.375,0.111842105263158,0.125,0.25,0.125,0.375,0.125,0.125,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.375,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/dot_product
29,durbinWatson,0,1,0,0,0,0,0.142857142857143,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,1,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/durbinWatson
30,ebeAdd,1,1,0,0,0,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.2,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.800000000000001,0.1,1,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/ebeAdd
31,ebeDivide,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.2,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,1,0.1,0.800000000000001,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/ebeDivide
32,ebeMultiply,1,1,0,0,0,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.2,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.800000000000001,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,1,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/ebeMultiply
33,ebeSubtract,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.2,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.800000000000001,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/ebeSubtract
34,elemtWise_equal,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.999999999999998,0.111111111111111,0.181818181818182,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.545454545454545,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.272727272727273,0.125,0.181818181818182,0.0909090909090909,0.125,0.111111111111111,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.727272727272726,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/elementwise_equal
35,elemtWise_max,1,1,0,0,0,1,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.545454545454545,0.111111111111111,0.181818181818182,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.999999999999998,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.272727272727273,0.125,0.181818181818182,0.0909090909090909,0.125,0.111111111111111,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.545454545454545,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/elementwise_max
36,elemtWise_min,1,1,0,0,0,1,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.181818181818182,0.111111111111111,0.181818181818182,0.125,0.375,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.181818181818182,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.0909090909090909,0.125,0.999999999999998,0.0909090909090909,0.125,0.111111111111111,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.3,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.3,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.181818181818182,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.375,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/elementwise_min
37,elemtWise_not_eq,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.181818181818182,0.125,0.111111111111111,0.727272727272726,0.111111111111111,0.181818181818182,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.545454545454545,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.272727272727273,0.125,0.181818181818182,0.0909090909090909,0.125,0.111111111111111,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.181818181818182,0.0909090909090909,0.181818181818182,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.999999999999998,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/elementwise_not_equal
38,entropy,1,1,1,1,1,0,0.142857142857143,0.111111111111111,0.0769230769230769,0.111111111111111,0.0769230769230769,0.111111111111111,0.1,0.0909090909090909,0.0769230769230769,0.0769230769230769,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.076923076923077,0.111111111111111,0.1,0.153846153846154,0.0909090909090909,0.0769230769230769,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.153846153846154,0.0769230769230769,0.111111111111111,0.1,0.111111111111111,0.0833333333333333,0.125,0.0909090909090909,0.0769230769230769,0.125,0.111111111111111,0.1,0.0769230769230769,0.1,0.0769230769230769,0.0769230769230769,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0688259109311741,0.0769230769230769,0.125,0.0909090909090909,0.125,0.1,0.0769230769230769,0.0909090909090909,0.1,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.153846153846154,0.0769230769230769,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0769230769230769,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0833333333333333,0.0769230769230769,0.153846153846154,0.125,0.125,0.1,1,0.0833333333333333,0.0769230769230769,0.0769230769230769,0.125,0.0769230769230769,0.125,0.0769230769230769,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/entropy
39,equals,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.181818181818182,0.0909090909090909,0.0909090909090909,0.1,0.111111111111111,0.454545454545454,0.125,0.111111111111111,0.181818181818182,0.111111111111111,0.181818181818182,0.125,0.125,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.1,0.0909090909090909,0.181818181818182,0.0909090909090909,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0909090909090909,0.0909090909090909,0.111111111111111,0.1,0.111111111111111,0.0909090909090909,0.125,0.181818181818182,0.0909090909090909,0.125,0.111111111111111,0.1,0.0909090909090909,0.1,0.090909090909091,0.0909090909090909,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0813397129186603,0.0909090909090909,0.125,0.181818181818182,0.125,0.1,0.0909090909090909,0.181818181818182,0.1,0.181818181818182,0.0909090909090909,0.999999999999998,0.0909090909090909,0.0909090909090909,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.181818181818182,0.111111111111111,0.0909090909090909,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.125,0.1,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.125,0.0909090909090909,0.125,0.0909090909090909,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/equals
40,errorRate,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.0833333333333333,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.0833333333333333,0.111111111111111,0.1,0.0833333333333333,0.0909090909090909,0.0833333333333333,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0833333333333333,0.0833333333333333,0.111111111111111,0.1,0.111111111111111,0.166666666666667,0.125,0.0909090909090909,0.0833333333333333,0.125,0.111111111111111,0.1,0.0833333333333333,0.1,0.0833333333333334,0.0833333333333333,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0745614035087719,0.0833333333333333,0.125,0.0909090909090909,0.125,0.1,0.0833333333333333,0.0909090909090909,0.1,0.0909090909090909,0.166666666666667,0.0909090909090909,0.0833333333333333,0.0833333333333333,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0833333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.166666666666667,0.0833333333333333,0.0833333333333333,0.125,0.125,0.1,0.0833333333333333,0.999999999999997,0.0833333333333333,0.0833333333333333,0.125,0.0833333333333333,0.125,0.0833333333333333,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/errorRate
41,evaluateHoners,1,1,0,1,1,1,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,1,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,0.2,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/evaluateHoners
42,eval_Internal,0,0,0,0,0,0,0.142857142857143,0.111111111111111,0.0666666666666667,0.111111111111111,0.0625,0.111111111111111,0.1,0.0909090909090909,0.05,0.0588235294117647,0.1,0.111111111111111,0.0909090909090909,0.125,0.111111111111111,0.0909090909090909,0.111111111111111,0.0909090909090909,0.125,0.125,0.125,0.111111111111111,0.0454545454545455,0.111111111111111,0.1,0.0769230769230769,0.0909090909090909,0.0625,0.111111111111111,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.0769230769230769,0.0588235294117647,0.111111111111111,0.1,0.111111111111111,0.0833333333333333,0.125,0.0909090909090909,0.0666666666666667,0.125,0.111111111111111,0.1,0.0714285714285714,0.1,0.0333333333333333,0.05,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.1,0.0526315789473684,0.0666666666666667,0.125,0.0909090909090909,0.125,0.1,0.0666666666666667,0.0909090909090909,0.1,0.0909090909090909,0.0833333333333333,0.0909090909090909,0.0769230769230769,0.99999999999998,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.1,0.0909090909090909,0.111111111111111,0.0714285714285714,0.111111111111111,0.111111111111111,0.111111111111111,0.1,0.0833333333333333,0.0666666666666667,0.0769230769230769,0.125,0.125,0.1,0.0769230769230769,0.0833333333333333,0.0666666666666667,0.0714285714285714,0.125,0.0666666666666667,0.125,0.0666666666666667,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/evaluateInternal
43,evalNewton,0,0,0,1,0,0,0.142857142857143,0.111111111111111,0.1,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.2,0.111111111111111,0.1,0.125,0.111111111111111,0.1,0.111111111111111,0.1,0.125,0.125,0.125,0.111111111111111,0.1,0.111111111111111,0.2,0.1,0.1,0.1,0.111111111111111,0.111111111111111,0.2,0.111111111111111,0.111111111111111,0.1,0.1,0.111111111111111,1,0.111111111111111,0.1,0.125,0.1,0.1,0.125,0.111111111111111,0.2,0.1,0.2,0.1,0.1,0.111111111111111,0.142857142857143,0.125,0.111111111111111,0.125,0.2,0.0894736842105263,0.1,0.125,0.1,0.125,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.142857142857143,0.125,0.125,0.125,0.125,0.111111111111111,0.2,0.1,0.111111111111111,0.1,0.111111111111111,0.111111111111111,0.111111111111111,0.2,0.1,0.1,0.1,0.125,0.125,0.2,0.1,0.1,0.1,0.1,0.125,0.1,0.125,0.1,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/evaluateNewton
44,evalWeightedProd,1,1,0,1,1,1,0.142857142857143,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,1,0.125,0.25,0.125,0.111842105263158,0.125,0.25,0.125,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.142857142857143,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.25,0.125,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/evaluateWeightedProduct
45,find_diff,0,0,0,0,0,0,0.142857142857143,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.125,0.375,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.333333333333334,0.111111111111111,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.444444444444444,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.444444444444444,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_diff
46,find_euc_Dist,0,1,0,1,1,1,0.142857142857143,0.333333333333333,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,1,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.222222222222222,0.142857142857143,0.125,0.222222222222222,0.125,0.111111111111111,0.0994152046783626,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.142857142857143,0.125,0.125,0.125,0.125,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.125,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.125,0.111111111111111,0.125,0.111111111111111,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Phase_I-GraphRepresentation/Python_CFG/dotFiles-pycfgLibrary/find_euc_dist
