,dot_name,FM_1,FM_12,FM_65,FM_53,FM_55,FM_20,FM_48,FM_59,FM_35,FM_95,FM_43,FM_69,FM_100,FM_46,FM_7,FM_96,FM_45,FM_29,FM_16,FM_47,FM_6,FM_91,FM_99,FM_63,FM_82,FM_51,FM_75,FM_18,FM_21,FM_98,FM_4,FM_73,FM_15,FM_24,FM_71,FM_14,FM_36,FM_13,FM_78,FM_42,FM_37,FM_83,FM_93,FM_64,FM_66,FM_2,FM_31,FM_74,FM_30,FM_27,FM_77,FM_17,FM_56,FM_41,FM_8,FM_34,FM_19,FM_57,FM_52,FM_68,FM_87,FM_10,FM_97,FM_11,FM_33,FM_61,FM_9,FM_49,FM_67,FM_58,FM_39,FM_70,FM_25,FM_60,FM_76,FM_5,FM_54,FM_90,FM_84,FM_32,FM_22,FM_85,FM_3,FM_80,FM_86,FM_23,FM_28,FM_92,FM_88,FM_26,FM_50,FM_94,FM_38,FM_40,FM_89,FM_81,FM_79,FM_72,FM_44,FM_62,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
52,find_min,0.99995785567446,0.912644258406958,0.977568595361858,0.81763870235693,0.996948579587908,0.879594055751057,0.982182017049644,0.884399488440082,0.963965282018198,0.868842751198916,0.944384585081234,0.988188457279531,0.937763843791667,0.977457798859171,0.905385299123337,0.918706455667121,0.992737927614221,0.944794503854445,0.964648309017226,0.946102744142936,0.92721300628247,0.997715582362978,0.953545845970279,0.981311525862948,0.972103967165373,0.927126139996196,0.986327968244502,0.962255383980717,0.99359600819423,0.938928113261605,0.974230766519666,0.993748860095513,0.93962476874745,0.925513669609401,0.874201034822503,0.991932441583694,0.963965282018198,0.991932441583694,0.895825309504889,0.954293691372109,0.966315030618896,0.969417711605458,0.999275059686984,0.973781027882718,0.963139907689465,0.980558054628318,0.962616071772603,0.939825295846665,0.962616071772603,0.973042602703287,0.774984566608044,0.815431286710885,0.984366733118315,0.967232680466799,0.978484301376504,0.966315030618896,0.997815014241316,0.993436343437416,1,0.925637190272878,0.894577778662166,0.848175295976814,0.957235719867094,0.874637876079015,0.962616071772603,0.954294657657974,0.977473409581563,1,0.981311525862948,0.968849731851618,0.92190203691904,0.917093686762879,0.999639684614569,0.902458902884309,0.925513669609401,0.993436343437416,0.991564499948408,0.999275059686984,0.999118465555371,0.962616071772603,0.997815014241316,0.999829001817984,0.992838510879567,0.93562373769903,0.920297117046781,0.912067501980273,0.983390406240681,0.969753112742353,0.99490533515821,0.973042602703287,0.959085539202693,0.886942686916373,0.900988162984477,0.91925779784245,0.924267071372598,0.90127641945203,0.879862575599312,0.999845705897048,0.814960391202683,0.973392560269878,1,1,1,0,0,1,find_min
53,g_Test,0.815876176591499,0.978681864652461,0.910783029781414,1,0.772870632900579,0.986919187098401,0.908176019985249,0.990549418205283,0.925663679929,0.994292264384844,0.948786607770352,0.878278499743,0.961667155824365,0.901688414310556,0.98250838254018,0.97611211153525,0.873173562599709,0.958232316789572,0.927337224026718,0.95169442413141,0.971581061312502,0.853998164387848,0.934191509579927,0.911328305325718,0.903765106089588,0.972613235116841,0.886444612440512,0.930029232628723,0.857863539729669,0.951524362041465,0.91669002877612,0.871618790757996,0.959644537670841,0.969983089422276,0.994080457347845,0.882107031017361,0.925663679929,0.882107031017361,0.985495751667957,0.942109394536636,0.922116156892553,0.932460001407874,0.829055030180555,0.92272657921594,0.935107318344648,0.894619218745428,0.936016949861802,0.956068898100745,0.936016949861802,0.918298680482175,0.997390287746149,0.999982558455381,0.892402607219949,0.92651461761874,0.912214453559543,0.922116156892553,0.853541844097654,0.876354958682804,0.81763870235693,0.969470844009871,0.987073471019115,0.99822252709633,0.942980423977809,0.993716978079917,0.936016949861802,0.94530908302638,0.901538424580053,0.81763870235693,0.911328305325718,0.933605381742802,0.970427708550634,0.977608680510934,0.807489953547588,0.983988456962235,0.969983089422276,0.876354958682804,0.880846084861461,0.829055030180555,0.825324825340157,0.936016949861802,0.853541844097654,0.815742332607436,0.855351076768498,0.965089550905553,0.975282351093055,0.974933110010152,0.893513957432233,0.914289447736351,0.784050221943206,0.918298680482175,0.938355438199381,0.983972018314623,0.985456580103951,0.971750312161266,0.973722884700074,0.976788351241572,0.990579583607516,0.823136883550514,0.999938676217246,0.917886347245818,0,1,0,1,1,1,g_Test
54,geometric_mean,0.991011461377246,0.956454807081936,0.996244783764458,0.880846084861461,0.979638715447443,0.932756858888396,0.998055331445763,0.935201868169561,0.989689700201892,0.923355554162153,0.978673997616951,0.998444747175999,0.974375971580332,0.995335993036223,0.950752745657911,0.960753293621171,0.999517819709148,0.978385295997816,0.99004847236739,0.979768563441799,0.966735247775309,0.997849625951533,0.983783816697961,0.996778419971269,0.992462239520189,0.965945017126404,0.998437033316346,0.988900805750482,0.99797266991016,0.975056689074127,0.995185366231004,0.999324630109781,0.975428180679969,0.965046005967333,0.926663961152351,0.998760144711157,0.989689700201892,0.998760144711157,0.944516680207747,0.984324894468486,0.990826738958078,0.992063123254448,0.994002516275114,0.994799056991646,0.989586847004389,0.996058348025064,0.989120835820981,0.975461187949239,0.989120835820981,0.994346611795992,0.845159892792212,0.878866708099223,0.998136813113372,0.991577539388044,0.996245723705887,0.990826738958078,0.997542002533621,0.999698027419835,0.991564499948408,0.966357720629195,0.94303970220362,0.906129614867538,0.986289506190288,0.92734772260324,0.989120835820981,0.984568805552295,0.995318576588531,0.991564499948408,0.996778419971269,0.991732578495818,0.963784974296508,0.959598828556395,0.988994242983469,0.949006158263482,0.965046005967333,0.999698027419835,1,0.994002516275114,0.993934161487498,0.989120835820981,0.997542002533621,0.991721861198134,0.997225284847604,0.972712178972557,0.962065373607446,0.956872186024932,0.997775069787548,0.992301352924991,0.977241474235689,0.994346611795992,0.987176765153617,0.938301630879677,0.947580811814541,0.961967663281555,0.964425784568817,0.948909248184817,0.932263828418058,0.992896551841527,0.878828694836112,0.994520742695044,1,1,1,0,0,1,geometric_mean
55,get_array_value,0.997009030262057,0.880698410124541,0.960845807805485,0.772870632900579,1,0.843065399159973,0.96566783468175,0.847901105370663,0.944131684666611,0.830093992023274,0.919286585108779,0.976816629410398,0.910437161766876,0.962024023113475,0.871898740885665,0.887571343323915,0.982222149230369,0.918454785834014,0.944682830677601,0.920956464057593,0.89723919098386,0.989817730467164,0.931607294218374,0.964833919361934,0.956137357834449,0.897082134103597,0.973082611864141,0.941614928366556,0.985073519115304,0.913278845699859,0.956124394524333,0.983353557392785,0.912856219970953,0.895825439983627,0.836087836212392,0.980328397360028,0.944131684666611,0.980328397360028,0.861194308289712,0.931286809857032,0.947087542848417,0.949080792901658,0.995120700042008,0.954833462692038,0.941779818894594,0.96646009512777,0.941029422101639,0.91336229060116,0.941029422101639,0.95476305601867,0.72607591901081,0.770436728588904,0.970511505423241,0.947341365728279,0.961780717686071,0.947087542848417,0.9899893643413,0.982303745240503,0.996948579587908,0.895969887967836,0.8595925240259,0.806772118705145,0.934147119503225,0.836530553221586,0.941029422101639,0.930639561263372,0.962084843119014,0.996948579587908,0.964833919361934,0.948207339915139,0.891860946506456,0.88559644469056,0.997651711973209,0.868615101214981,0.895825439983627,0.982303745240503,0.979638715447443,0.995120700042008,0.99466391646321,0.941029422101639,0.9899893643413,0.99691079077653,0.984485997070795,0.907485710264173,0.889084968467821,0.880447722698205,0.969369940715714,0.951960175573212,0.996349768222355,0.95476305601867,0.937127139545082,0.85153880630762,0.866657798820774,0.888759499329531,0.894002984951838,0.868342965146125,0.842934576178035,0.995904811518719,0.769861786049576,0.955197865067771,1,1,0,1,1,1,get_array_value
56,hamming_dist,0.983573744910724,0.964301752112913,0.998990181820816,0.892402607219949,0.970511505423241,0.94384671557039,0.998210144934159,0.944254449575248,0.995024475591035,0.933542861332488,0.985952859947438,0.999365030978481,0.98062841380007,0.99864412973732,0.958495124132471,0.967980326476309,0.997895632856145,0.983336690986621,0.994639759829063,0.986801210297261,0.973551666290107,0.993111710241144,0.990583805890583,0.996044036554109,0.997110063344578,0.971189364885745,0.998532924243002,0.993550259363192,0.997221317600483,0.982833695476439,0.997429680771619,0.996878285978454,0.981740703289968,0.971342596203724,0.935451729489761,0.995571930631412,0.995024475591035,0.995571930631412,0.953402843054358,0.989218947503236,0.996003787283133,0.993337938649001,0.988417149482994,0.996693821236963,0.994218999044024,0.998377035940955,0.992763948538724,0.981503096062286,0.992763948538724,0.998040555702671,0.858330293235997,0.890381456238696,1,0.996314568213214,0.996893513806555,0.996003787283133,0.992384403946847,0.996643170256457,0.984366733118315,0.974092270527396,0.95161108339067,0.916777715987714,0.991000855622358,0.937156384644993,0.992763948538724,0.990441606759597,0.998635632642547,0.984366733118315,0.996044036554109,0.99297784427253,0.971670481821425,0.966734278810047,0.981316206318942,0.957097349790187,0.971342596203724,0.996643170256457,0.998136813113372,0.988417149482994,0.988636071091742,0.992763948538724,0.992384403946847,0.985155080130108,0.996986091428087,0.97899193268,0.969679058372864,0.965864917536248,0.999968682049402,0.996909249967405,0.965408706718614,0.998040555702671,0.992164452987007,0.948900377176446,0.955672580395499,0.970771035857809,0.970941441912736,0.958708779570098,0.942154981907475,0.986220502284229,0.890539600718004,0.998114179574662,0,0,0,1,1,1,hamming_dist
57,harmonicMean,0.992956823345735,0.952997477938614,0.994514245840511,0.876354958682804,0.982303745240503,0.928017279902742,0.99709824206411,0.931344708320596,0.986818515032002,0.919147388993567,0.975195882635344,0.997196410512863,0.971242810756048,0.993276357301476,0.947428256069495,0.957529751034225,0.999309510509852,0.975920534617775,0.987558307915443,0.976412614246056,0.963639755511791,0.998820384756066,0.980203968552019,0.996445172739175,0.98976617809205,0.963434491492655,0.99741209025249,0.986299745066702,0.997419693289029,0.971205050388571,0.993205807345058,0.999508894254971,0.972387324389832,0.962301826522059,0.922933785558141,0.999322910747049,0.986818515032002,0.999322910747049,0.940512805326438,0.981695519626472,0.988051672894156,0.990903067350417,0.995361928263787,0.993307114461539,0.987172245950362,0.994401069098983,0.987095370938586,0.972495052857476,0.987095370938586,0.99224740112558,0.840205113794461,0.874426527667573,0.996643170256457,0.989122077947764,0.995329684130974,0.988051672894156,0.998683460120513,1,0.993436343437416,0.962711553020358,0.939312300428361,0.901982444659414,0.983798172609063,0.923366585803992,0.987095370938586,0.981757542887176,0.993257936430126,0.993436343437416,0.996445172739175,0.990568719070076,0.960075886053226,0.956322255698085,0.991089803766561,0.945427405497901,0.962301826522059,1,0.999698027419835,0.995361928263787,0.994887329444288,0.987095370938586,0.998683460120513,0.993275143531652,0.996519465429394,0.969620503464126,0.958605044572551,0.952756722800212,0.99615912364819,0.989567626006219,0.981267228081041,0.99224740112558,0.984629927573283,0.933735381952803,0.944133995865444,0.95790464675908,0.961501991113631,0.944602605009769,0.928053575884031,0.994537939629528,0.874279039826366,0.99244541840809,1,1,1,0,0,1,harmonicMean
58,insertion_sort,0.967923029851309,0.985234403253264,0.996700223228435,0.933605381742802,0.948207339915139,0.969194863974274,0.997406662934148,0.97232418128033,0.99573830200013,0.964078718018303,0.993400254715675,0.989593857524987,0.993910640162963,0.993704539728395,0.982025260875579,0.987731182237345,0.989559628313462,0.996242432040161,0.996733570534359,0.99494604705046,0.990603885452108,0.983214449558648,0.993447982113959,0.998103110436181,0.991959034443766,0.990875794524354,0.991993838962379,0.996538449777306,0.983661007895359,0.991671121491714,0.997393305361569,0.989030185073088,0.99434613001434,0.989688081352762,0.966724266419631,0.991846359237755,0.99573830200013,0.991846359237755,0.977761538234183,0.996488316541463,0.995569788176095,0.999961801445206,0.973943393080139,0.999024745544604,0.998112046092378,0.992651289029216,0.998426456986234,0.993475391024515,0.998426456986234,0.997100653813318,0.90596416277864,0.932154741887329,0.99297784427253,0.997116772376907,0.997869288566133,0.995569788176095,0.982945481540867,0.990568719070076,0.968849731851618,0.989789183831176,0.977314606429156,0.952272955440942,0.997934421169103,0.966887077267322,0.998426456986234,0.996901624041728,0.993660869437346,0.968849731851618,0.998103110436181,1,0.988274033329172,0.987102632860867,0.964267870368781,0.980947384283921,0.989688081352762,0.990568719070076,0.991732578495818,0.973943393080139,0.972101816102753,0.998426456986234,0.982945481540867,0.968254417789254,0.982376111723845,0.993362899627494,0.988043885849231,0.984227995104726,0.993027778721767,0.994580532166573,0.950485663989798,0.997100653813318,0.997551620503012,0.972650771668915,0.980111784914714,0.987037298323524,0.989924691765618,0.978840373252634,0.969993510941216,0.971279610318882,0.932062480883901,0.997132850294646,1,1,1,0,0,1,insertion_sort
59,kurtosis,0.882815577159935,0.997548398826336,0.957582341654613,0.990549418205283,0.847901105370663,0.998272353561831,0.954951426508777,1,0.968384662840039,0.999185919729856,0.982541408729012,0.934073361254947,0.989844782368921,0.9518998460477,0.998610036161559,0.996547245752689,0.929968494015367,0.987860860052553,0.969646155744428,0.984020140273014,0.994084685559785,0.913651720363617,0.973787107951343,0.957084629025699,0.953389647642226,0.994540507177148,0.940554839434797,0.971446268490425,0.91797053803365,0.984300517602918,0.961858023693288,0.928285335873209,0.988996413104223,0.993638378745395,0.999252412629827,0.93529546198141,0.968384662840039,0.93529546198141,0.999164617497067,0.979022813083401,0.965929657761298,0.971622070136287,0.894501613947703,0.965749781975228,0.973952851379731,0.946949076461001,0.974896396611293,0.986910804537233,0.974896396611293,0.962758995764752,0.978743416798447,0.989925578940197,0.944254449575248,0.968230398534635,0.958823966683549,0.965929657761298,0.913066362803815,0.931344708320596,0.884399488440082,0.993615101942387,0.999721843005793,0.996774392098278,0.979260105777512,0.999279776354108,0.974896396611293,0.980138517386342,0.951792579136365,0.884399488440082,0.957084629025699,0.97232418128033,0.994107518594227,0.996850510737857,0.87625756633071,0.999079669590198,0.993638378745395,0.931344708320596,0.935201868169561,0.894501613947703,0.891369873300045,0.974896396611293,0.913066362803815,0.883411636036657,0.916315819374215,0.991122972749671,0.995827894881643,0.995867761546485,0.945224061642053,0.960687683480259,0.854554072659351,0.962758995764752,0.976588891020836,0.997786339147101,0.999095821741141,0.994513499384203,0.995424582958844,0.995774909543452,0.999733265581728,0.889165998431558,0.990126586475753,0.962489452948121,1,1,1,0,0,0,kurtosis
60,lag,0.900967988515469,0.9994914575387,0.968731283196684,0.983988456962235,0.868615101214981,0.99778663858238,0.966336638233468,0.999079669590198,0.97783390663768,0.99704838481073,0.989357379653813,0.948108707160411,0.994905218288791,0.963782686532028,0.999727686079474,0.999084670469956,0.94433492501221,0.993497928532551,0.978998537961343,0.990411937727709,0.997602075252989,0.929329422129404,0.982117447097785,0.967952904600396,0.964981744009161,0.997791506590119,0.95396296802981,0.980510196276028,0.933597631245537,0.990404040907103,0.972523529813986,0.942761173895382,0.994329468699869,0.997278489328552,0.997203186145029,0.94868305139987,0.97783390663768,0.94868305139987,0.999622976487245,0.98667508234109,0.97578075758839,0.980365926112928,0.911848334962698,0.975752368640509,0.982519468063689,0.959456138720914,0.983464825772469,0.992783243073286,0.983464825772469,0.973141817679908,0.969367546201382,0.983176000201661,0.957097349790187,0.977734413952686,0.969819054216663,0.97578075758839,0.928734109942391,0.945427405497901,0.902458902884309,0.997365483814845,0.999794201100689,0.992666421232129,0.986908994410257,0.997384582072473,0.983464825772469,0.987462364967496,0.96368403221842,0.902458902884309,0.967952904600396,0.980947384283921,0.997663030902004,0.999156539167376,0.894870173237416,1,0.997278489328552,0.945427405497901,0.949006158263482,0.911848334962698,0.909150192284273,0.983464825772469,0.928734109942391,0.901697198043347,0.932133533660045,0.9956907457103,0.998554345321188,0.998431527142543,0.957955056108587,0.971343426639135,0.873779925814123,0.973141817679908,0.98464961987555,0.998067443264974,0.99973012234336,0.997713019707741,0.998454359972839,0.997630253229287,0.998685478847218,0.906888824440971,0.983437697994705,0.972916652758677,0,1,0,0,0,0,lag
61,manhattanDist,0.953098963880856,0.991101816316823,0.995353286856109,0.94530908302638,0.930639561263372,0.979917606942449,0.993104398655704,0.980138517386342,0.997749176794996,0.973793068279756,0.998620087014583,0.985630311166203,0.99786409647214,0.992800022946101,0.987912779221201,0.992879598124674,0.982241871268434,0.998330431052005,0.997792375427256,0.999570504276227,0.995444474877088,0.972020000755036,0.997539425841811,0.99204439339684,0.992824572545525,0.993573701133669,0.987467338373092,0.99792379800263,0.977550504363514,0.997192271995859,0.996007241336595,0.98073950304672,0.998081810309631,0.993576610565495,0.974438510277198,0.982385860832599,0.997749176794996,0.982385860832599,0.985532837352597,0.998279951804713,0.997364465508071,0.996874440680349,0.961075466552359,0.99689567759838,0.999458421939062,0.99028393723232,0.998656421209854,0.997212114144315,0.998656421209854,0.997090529551347,0.920200002673352,0.943794509278893,0.990441606759597,0.998557240418381,0.993782699525503,0.997364465508071,0.971214013539963,0.981757542887176,0.954294657657974,0.995770287794025,0.984413010212772,0.962551830982092,0.999517464079828,0.975857445099222,0.998656421209854,1,0.992748023111743,0.954294657657974,0.99204439339684,0.996901624041728,0.994509932178939,0.992300602561335,0.948948449382918,0.987462364967496,0.993576610565495,0.981757542887176,0.984568805552295,0.961075466552359,0.960375160328501,0.998656421209854,0.971214013539963,0.954597162962999,0.976857383990132,0.997426122673408,0.993862163107458,0.991843489461622,0.990868408065382,0.99564126354871,0.929015830710804,0.997090529551347,0.999109284857164,0.982708990229613,0.986715711908603,0.994255587535269,0.994081022391682,0.987693765579709,0.979059118103695,0.957455883744091,0.944082330991097,0.996991809155334,0,1,0,1,1,1,manhattanDist
62,manhattanDist2,0.972431805316284,0.978632713230371,0.99973926452991,0.917886347245818,0.955197865067772,0.962303282140688,0.99830325440292,0.962489452948121,0.998773133153057,0.953572915633237,0.994050881873049,0.995710191200666,0.990679271397038,0.998626636117821,0.973992009835233,0.981430948993281,0.993450722506723,0.992357085936261,0.998624826809238,0.994802646885777,0.985523610531848,0.986149838319687,0.996288552693591,0.996758399487704,0.997840994516731,0.983426031784706,0.996242674898249,0.998106835153672,0.990822392770333,0.991836226043324,0.999247594871092,0.99223380611058,0.991479663928351,0.983648064423082,0.954930875961475,0.992194511201228,0.998773133153057,0.992194511201228,0.970006458038542,0.995888516433336,0.999123470649271,0.997316850677785,0.978741914721744,0.999220499888786,0.998899965333439,0.997433627898982,0.99785202455848,0.991012106886866,0.99785202455848,0.999998050240028,0.887692920755869,0.916083317180735,0.998114179574663,0.999653605147921,0.998078962130236,0.999123470649271,0.985388355652459,0.99244541840809,0.973392560269878,0.986076840605843,0.968509813431256,0.939202898504979,0.997246383254419,0.956455948417687,0.99785202455848,0.996991809155334,0.998599055314907,0.973392560269878,0.996758399487704,0.997132850294646,0.984250397522321,0.980389222030573,0.969353532835883,0.972916652758677,0.983648064423082,0.99244541840809,0.994520742695044,0.978741914721744,0.978466503736497,0.99785202455848,0.985388355652459,0.973990422221982,0.990426880690634,0.989463969935602,0.98267972571832,0.979868921379084,0.998316233701161,0.998920571982869,0.951714737863651,0.999998050240028,0.997763581422812,0.966396200860853,0.97166666370439,0.983608057032751,0.98354778884081,0.974147849994264,0.960882960226539,0.975852253664655,0.916321139506018,1,0,1,0,1,1,1,manhattanDist2
63,max,0.980645382794956,0.973779241820195,0.997400016224358,0.911328305325718,0.964833919361934,0.953606325814489,0.998837795899264,0.957084629025699,0.993857996047387,0.946787531235592,0.987346002572773,0.994499185783202,0.985834165857307,0.995625102502843,0.969777857451792,0.976926900149228,0.9958218690012,0.989616126951906,0.995011137021307,0.988607947539117,0.980752793882815,0.991869920270864,0.989755900976311,1,0.993066209714919,0.981243500614917,0.996125849043375,0.994062672669342,0.990955352924773,0.985048690380866,0.996905986107668,0.995761663852282,0.987116383211716,0.980690199425772,0.950020456087061,0.997644610792306,0.993857996047387,0.997644610792306,0.963606943659745,0.992422021573261,0.994261879498365,0.998113056050097,0.985510641629523,0.998478535741907,0.995066751586753,0.995852701954607,0.995594380021432,0.986553666920836,0.995594380021432,0.996643875201638,0.880115909228167,0.909727683370058,0.996044036554109,0.99520640336527,0.999085293192845,0.994261879498365,0.991707044814999,0.996445172739175,0.981311525862948,0.979856437090804,0.963324926755793,0.933003538604228,0.99390069086383,0.950261802009023,0.995594380021432,0.99204439339684,0.995605172305643,0.981311525862948,1,0.998103110436181,0.978049240199836,0.975746952300032,0.977916672583055,0.967952904600396,0.980690199425772,0.996445172739175,0.996778419971269,0.985510641629523,0.983265712302291,0.995594380021432,0.991707044814999,0.980719553806677,0.989985041720384,0.984739252815786,0.977215719246372,0.972848581456256,0.995925598134486,0.994315499916578,0.966951430114085,0.996643875201638,0.994209813705359,0.958046859799579,0.966734240866668,0.976570959481665,0.979896015700735,0.966322350895892,0.954167566890965,0.983176287678102,0.909484355180272,0.996758399487704,1,1,1,1,1,1,max
64,meanDeviation,0.972914335160868,0.980903524077455,0.999028071235892,0.922726579215941,0.954833462692038,0.964461558087175,0.99895710905161,0.965749781975228,0.99777926138613,0.956949160876584,0.993967939877588,0.994087162796975,0.991971577717081,0.997266762826028,0.97696702108779,0.983687008337646,0.99325594245631,0.994182596618281,0.998376475504002,0.994549655336991,0.987322981566404,0.986808148513001,0.995244249332351,0.998478535741907,0.995937264342449,0.986506978268337,0.99602074129309,0.998046664055753,0.988994480271774,0.991717602391904,0.999345301958994,0.992563574165356,0.992710522258959,0.986430613350968,0.958815498391518,0.993599638738334,0.99777926138613,0.993599638738334,0.97256831687355,0.996742181185932,0.997948121697798,0.999082869072177,0.978730824554096,1,0.998740567433782,0.996395945546236,0.998830955048828,0.992564752965185,0.998830955048828,0.999186617523027,0.893373078941017,0.921063055825682,0.996693821236963,0.99879114462022,0.999210246774485,0.997948121697798,0.986323851542508,0.993307114461539,0.973781027882718,0.987288600844466,0.971476408140963,0.943352466990785,0.997905033202941,0.959599217074813,0.998830955048828,0.99689567759838,0.997222913914428,0.973781027882718,0.998478535741907,0.999024745544604,0.985778668602159,0.982704403420414,0.969635324495582,0.975752368640509,0.986430613350968,0.993307114461539,0.994799056991646,0.978730824554096,0.977884153303162,0.998830955048828,0.986323851542508,0.973837661434335,0.98824298855842,0.990845000629854,0.984354088079534,0.98132231249378,0.996793100122269,0.997583263808954,0.954119564258158,0.999186617523027,0.997905238829411,0.968493311182875,0.974548278821618,0.984524260888539,0.985903384059145,0.975896002709244,0.963853671810991,0.976187804414429,0.921236166368761,0.999220499888787,1,0,1,0,0,0,meanDeviation
65,mean_Diff,0.976599815055098,0.974833692922429,1,0.910783029781414,0.960845807805485,0.957024066247572,0.998834331764225,0.957582341654613,0.997886058568796,0.948096623593842,0.991811229835633,0.997108032277915,0.988177884071131,0.998902601758333,0.969863585798126,0.977947769375831,0.995409941263733,0.990328837649854,0.997816337117589,0.992650943055819,0.982375004971413,0.989015073560004,0.994618570826086,0.997400016224358,0.997715201745856,0.980600761068899,0.997307352698332,0.997124173567639,0.993123627524411,0.989263503472314,0.99913316589017,0.994222799725077,0.989011739504534,0.980758037389542,0.949706227350254,0.994114824762467,0.997886058568796,0.994114824762467,0.965478609987136,0.994296532944934,0.998392974933653,0.996978328808065,0.982495171275872,0.999028071235892,0.997904609554273,0.998093100853344,0.996963225029266,0.988726704540321,0.996963225029266,0.999713566928676,0.879467294064684,0.908946824309403,0.998990181820816,0.998936558706315,0.998553122414647,0.998392974933653,0.988323767201721,0.994514245840511,0.977568595361858,0.982883153225057,0.963999718354862,0.933039102928277,0.995794165988149,0.951130841000179,0.996963225029266,0.995353286856109,0.99888349408729,0.977568595361858,0.997400016224358,0.996700223228434,0.980914770444609,0.976854729926455,0.973823622188129,0.968731283196684,0.980758037389542,0.994514245840511,0.996244783764458,0.982495171275872,0.98204321356417,0.996963225029266,0.988323767201721,0.978070936012588,0.992667418034826,0.986757556253346,0.979163806222099,0.975967958481107,0.99909545284725,0.998455634695819,0.957462719923004,0.999713566928676,0.996547305051974,0.961436422128771,0.967468459193572,0.979957184658445,0.98045044400919,0.969827595790007,0.955727049161051,0.979811971546921,0.909143561750651,0.99973926452991,0,0,0,0,0,0,mean_Diff
66,mean_abs_error,0.962003857601954,0.986973316881591,0.997904609554273,0.935107318344648,0.941779818894594,0.973544135968554,0.996129655415908,0.973952851379731,0.998863528627376,0.966459099015549,0.99739614837889,0.990414526971054,0.995876225603672,0.995860451527915,0.983212626040158,0.989197000658654,0.987734242100029,0.996864944343654,0.998914057414142,0.998310527951851,0.992236499484036,0.978790445425594,0.997654673879786,0.995066751586754,0.995453873356463,0.990577810696215,0.991857623923856,0.998843421264227,0.9836312835956,0.995731232357258,0.998206133733538,0.986319768416893,0.99627292422674,0.990526942912294,0.967553112107929,0.98748576830869,0.998863528627376,0.98748576830869,0.980171192566643,0.998178142472791,0.998730712312926,0.998195988610559,0.969306910574869,0.998740567433782,1,0.993953505966369,0.999246890074476,0.995603342840287,0.999246890074476,0.998951041189248,0.907911530584079,0.933493199662868,0.994218999044024,0.999649825659547,0.996615369691556,0.998730712312926,0.978046318257413,0.987172245950362,0.963139907689465,0.992674199548118,0.978936718525032,0.953983391029184,0.999403471452533,0.968835349632084,0.999246890074476,0.999458421939062,0.995819445859597,0.963139907689465,0.995066751586754,0.998112046092378,0.991213485754151,0.988436900851801,0.958318889530608,0.982519468063689,0.990526942912294,0.987172245950362,0.989586847004389,0.969306910574869,0.968596492218049,0.999246890074476,0.978046318257413,0.963474439384553,0.982974713685281,0.99504386050474,0.990143001110161,0.987772737750744,0.994544933788957,0.997623348228933,0.93980730271404,0.998951041189248,0.999414099227558,0.976878235158153,0.981521858133622,0.990642599724881,0.990812909592778,0.982995786487135,0.972598099222059,0.966008901276788,0.933752731772801,0.998899965333439,0,1,0,0,0,1,mean_abs_error
67,min,0.980645382794956,0.973779241820195,0.997400016224358,0.911328305325718,0.964833919361934,0.953606325814489,0.998837795899264,0.957084629025699,0.993857996047387,0.946787531235592,0.987346002572773,0.994499185783202,0.985834165857307,0.995625102502843,0.969777857451792,0.976926900149228,0.9958218690012,0.989616126951906,0.995011137021307,0.988607947539117,0.980752793882815,0.991869920270864,0.989755900976311,1,0.993066209714919,0.981243500614917,0.996125849043375,0.994062672669342,0.990955352924773,0.985048690380866,0.996905986107668,0.995761663852282,0.987116383211716,0.980690199425772,0.950020456087061,0.997644610792306,0.993857996047387,0.997644610792306,0.963606943659745,0.992422021573261,0.994261879498365,0.998113056050097,0.985510641629523,0.998478535741907,0.995066751586753,0.995852701954607,0.995594380021432,0.986553666920836,0.995594380021432,0.996643875201638,0.880115909228167,0.909727683370058,0.996044036554109,0.99520640336527,0.999085293192845,0.994261879498365,0.991707044814999,0.996445172739175,0.981311525862948,0.979856437090804,0.963324926755793,0.933003538604228,0.99390069086383,0.950261802009023,0.995594380021432,0.99204439339684,0.995605172305643,0.981311525862948,1,0.998103110436181,0.978049240199836,0.975746952300032,0.977916672583055,0.967952904600396,0.980690199425772,0.996445172739175,0.996778419971269,0.985510641629523,0.983265712302291,0.995594380021432,0.991707044814999,0.980719553806677,0.989985041720384,0.984739252815786,0.977215719246372,0.972848581456256,0.995925598134486,0.994315499916578,0.966951430114085,0.996643875201638,0.994209813705359,0.958046859799579,0.966734240866668,0.976570959481665,0.979896015700735,0.966322350895892,0.954167566890965,0.983176287678102,0.909484355180272,0.996758399487704,1,1,1,0,0,1,min
