,Method_Name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,VC_1,VC_2,VC_3,VC_4,VC_5,VC_6,VC_7,VC_8,VC_9,VC_10,VC_11,VC_12,VC_13,VC_14,VC_15,VC_16,VC_17,VC_18,VC_19,VC_20,VC_21,VC_22,VC_23,VC_24,VC_25,VC_26,VC_27,VC_28,VC_29,VC_30,VC_31,VC_32,VC_33,VC_34,VC_35,VC_36,VC_37,VC_38,VC_39,VC_40,VC_41,VC_42,VC_43,VC_44,VC_45,VC_46,VC_47,VC_48,VC_49,VC_50,VC_51,VC_52,VC_53,VC_54,VC_55,VC_56,VC_57,VC_58,VC_59,VC_60,VC_61,VC_62,VC_63,VC_64,VC_65,VC_66,VC_67,VC_68,VC_69,VC_70,VC_71,VC_72,VC_73,VC_74,VC_75,VC_76,VC_77,VC_78,VC_79,VC_80,VC_81,VC_82,VC_83,VC_84,VC_85,VC_86,VC_87,VC_88,VC_89,VC_90,VC_91,VC_92,VC_93,VC_94,VC_95,VC_96,VC_97,VC_98,VC_99,VC_100
30,ebeAdd,1,1,0,0,0,1,0.23182592,1.120163,1.7330018,-0.01470767,-0.53588915,-1.0059733,-0.7067533,-0.40701783,-0.41445976,-0.30839327,-0.5060723,-0.70138174,0.7500848,-0.05315621,-0.8170475,1.7251424,-0.68513775,0.79847765,-0.38519293,0.81878185,3.0871148,-0.35487244,-1.076008,-0.69723,-0.032010548,-0.67906207,-0.17776738,-0.05745957,-0.4289369,-0.7144246,-0.49018487,-0.71774447,-0.009125275,0.45449844,-0.3456629,-0.4838555,0.06623734,-0.06395088,-1.0064259,-0.59849507,-0.46458253,-0.1804193,-0.35592058,2.652522,1.2808104,1.1018677,-0.6044433,0.8938466,-0.21591957,0.17636606,2.333161,1.6084361,0.95163214,-0.12405212,-0.6403351,-0.95682454,-0.8022972,0.07602432,-0.3981907,0.7536795,-0.0542226,0.4611228,-0.032429453,-0.54823583,-0.362107,-0.40793622,-0.8053369,-0.4653938,-0.50104994,-0.615498,0.97050685,-0.84064,-0.47787178,0.51121897,1.067354,-0.5278853,0.15232232,-0.7411257,-0.45623147,0.9420772,0.4979815,-0.40546426,-0.6194276,-0.7688931,-0.56846845,-0.8671276,-0.37850308,0.61191165,0.25139964,0.5108668,-0.7249161,0.95020866,-0.22247428,0.81044924,1.6241776,-0.47457978,0.4530861,1.469331,-0.34565136,-0.84082526
31,ebeDivide,0,0,0,0,0,0,0.11303282,1.1526381,1.786912,0.012413976,-0.526364,-0.9807689,-0.66414475,-0.41113308,-0.39850083,-0.31378826,-0.48958215,-0.65954006,0.79433244,-0.044634894,-0.8073406,1.7693573,-0.6893822,0.738938,-0.3682437,0.85827076,2.9672816,-0.37085843,-1.0493882,-0.67225224,-0.09181566,-0.6475244,-0.1473854,-0.044613793,-0.4228172,-0.68733174,-0.48919922,-0.72279674,-0.052641146,0.48768407,-0.33675826,-0.46940938,0.038134813,-0.09718929,-0.9818719,-0.58091336,-0.4368409,-0.31035367,-0.35652694,2.6759033,1.2072197,1.024329,-0.63210535,0.88451797,-0.25785688,0.20429689,2.175973,1.6429722,1.013072,-0.2783039,-0.61853355,-0.91665566,-0.7702238,0.07035929,-0.40321794,0.71954596,-0.042852692,0.4884388,-0.0216068,-0.5453065,-0.34866467,-0.36892962,-0.7588129,-0.43556213,-0.5043266,-0.61892587,0.8270548,-0.8086994,-0.46299684,0.51953554,1.1124208,-0.53257966,0.18971443,-0.75269634,-0.42403507,0.9792066,0.54341215,-0.38814965,-0.596179,-0.7568642,-0.52971834,-0.8420313,-0.38118643,0.63392365,0.22288668,0.5369491,-0.6959491,0.9587516,-0.2045977,0.7039565,1.6399088,-0.48076996,0.40672737,1.4915994,-0.3326246,-0.8490516
32,ebeMultiply,1,1,0,0,0,1,0.19916439,1.1333417,1.7323838,0.0031555435,-0.5336491,-0.97170514,-0.69239,-0.35512683,-0.40567705,-0.3081783,-0.48283726,-0.692068,0.7390795,-0.056862798,-0.82330775,1.7346379,-0.65041757,0.8088371,-0.37253582,0.82856464,2.926761,-0.38186732,-1.0658116,-0.68224573,0.08216888,-0.67092603,-0.15944701,-0.047378372,-0.41795287,-0.7118516,-0.4801024,-0.6582425,0.063945465,0.45982844,-0.33762684,-0.4831914,0.0328772,0.037104174,-1.0076768,-0.6014939,-0.45237315,-0.24293424,-0.3561886,2.7128057,1.2698655,1.114692,-0.6300968,0.84494346,-0.23902316,0.1811732,2.28053,1.6402528,0.94098,-0.27515358,-0.6469042,-0.9229332,-0.78973114,0.190983,-0.40759462,0.7038609,-0.034555487,0.46493727,-0.03543754,-0.5607691,-0.3434193,-0.41050887,-0.8024721,-0.45802915,-0.51018786,-0.619145,0.8031544,-0.8304011,-0.46551162,0.5325013,1.074012,-0.48754647,0.16869195,-0.74154764,-0.42427778,0.94703925,0.5155156,-0.40254113,-0.60025334,-0.7696016,-0.5649709,-0.8637544,-0.38513374,0.6177581,0.18325935,0.527146,-0.700344,0.95080143,-0.2210439,0.7324087,1.6018016,-0.4748803,0.3857744,1.494041,-0.34805924,-0.7574673
33,ebeSubtract,0,0,0,0,0,0,0.39332932,1.1841315,1.7385211,0.16143158,-0.54582214,-1.043722,-0.74682814,-0.45598918,-0.4409507,-0.3109302,-0.51105875,-0.6380905,0.73669803,-0.073689654,-0.8630135,1.6775004,-0.6864124,0.8850858,-0.4051976,0.8106058,3.1594136,-0.39032117,-1.0844549,-0.7077838,-0.09758527,-0.70451814,-0.12482766,-0.079703584,-0.4503643,-0.72491854,-0.4989777,-0.73735785,0.015244362,0.4279408,-0.26324186,-0.47458208,0.17528786,-0.06730221,-1.0394464,-0.49291736,-0.4712335,-0.32508442,-0.371167,2.8562117,1.1539439,1.3548892,-0.6251597,0.8585876,-0.30267245,0.15302938,2.6618538,1.5688423,0.9253793,-0.3116601,-0.6839027,-0.9557144,-0.82879406,0.39035323,-0.41144508,0.6608594,-0.058718886,0.6427475,-0.05996819,-0.56646556,-0.36026794,-0.4380684,-0.84260964,-0.5062466,-0.5095424,-0.6593749,0.79458857,-0.85491705,-0.4889805,0.48971838,1.0481961,-0.5127579,0.10951054,-0.7431293,-0.45027074,1.016892,0.47992256,-0.40089005,-0.6023052,-0.77823615,-0.57430696,-0.8925324,-0.39743802,0.55799437,0.3871848,0.7170812,-0.7454474,0.92051774,-0.26852435,0.98673075,1.553254,-0.47018605,0.46286717,1.4347205,-0.33948553,-0.8822006
34,elemtWise_equal,0,0,0,0,0,0,0.19161454,0.92878497,2.0020936,-0.12424918,-0.70739657,-0.92244047,-0.7462459,-0.37999514,-0.17534333,-0.38430986,-0.5828397,-0.8205137,0.6543288,-0.12332595,-0.6680294,2.54128,-0.7109007,0.6040396,-0.51844466,0.60805494,3.72306,-0.3051934,-1.2272748,-0.6122197,-0.08858309,-0.7460204,-0.4169145,0.09485584,-0.45601842,-0.6849337,-0.6202008,-0.8068825,0.046960615,0.75352466,-0.33453935,-0.51985604,0.027268253,0.11027395,-0.9723323,-0.7536535,-0.5589227,-0.048365254,-0.33260855,2.8970048,0.95717674,1.1341416,-0.43638292,0.31526417,-0.30342126,0.04598934,1.8947071,1.2093678,0.701384,-0.18596143,-0.11535569,-0.7915962,-1.0702288,-0.12567195,-0.22435483,0.69505364,-0.11969453,0.32958144,0.014198432,-0.5675378,-0.43997478,-0.46424842,-0.7641469,-0.417943,-0.4461496,-0.594098,1.3774854,-0.8101038,-0.46796188,0.29606032,1.498657,-0.41044414,-0.29754192,-0.8013365,-0.4372559,0.9171923,0.052385375,-0.29816604,-0.6917247,-0.84925985,-0.7747139,-0.8948864,-0.41023135,0.3740428,0.04491794,0.2869678,-0.7833358,1.0469586,-0.28543305,1.1649964,1.6984242,-0.4725296,0.31129187,1.4456975,-0.25254092,-0.8614466
35,elemtWise_max,1,1,0,0,0,1,0.56568843,0.92124844,2.0503507,0.037803575,-0.7739817,-0.93463683,-0.7439472,-0.37649608,-0.34745276,-0.3812077,-0.6270724,-0.85662544,0.5798322,-0.12705933,-0.8222184,2.4497426,-0.7141227,0.7427604,-0.559166,0.6319698,3.7309737,-0.3019655,-1.2435048,-0.6081637,-0.17349839,-0.78678435,-0.34896815,-0.025519757,-0.4799017,-0.6632193,-0.43464494,-0.7984144,0.02149002,0.8780739,-0.27352697,-0.4717707,0.09825829,-0.05373029,-1.0025644,-0.694178,-0.5551628,-0.22705224,-0.34253114,3.4041045,0.70053697,1.2347734,-0.58927304,0.2450967,-0.35026044,0.014339532,2.0806017,1.2661275,0.78040457,-0.18475528,-0.60083973,-1.074311,-1.1243229,-0.0037104427,-0.42226768,0.7240498,-0.17909957,0.19011115,0.01028781,-0.6187317,-0.43329573,-0.4565451,-0.7750179,-0.41776133,-0.4896186,-0.5805028,1.3217725,-0.8071918,-0.47604623,0.29727367,1.5040901,-0.48225424,-0.33588356,-0.68645513,-0.3533655,0.86267924,0.037611283,-0.38422564,-0.69193333,-0.8696061,-0.7492969,-0.90216947,-0.4233711,0.38762328,-0.03554655,0.45702943,-0.8076639,1.1251893,-0.10175061,1.2136362,1.5471518,-0.48184973,0.26379624,1.5378788,-0.18675493,-0.8862718
36,elemtWise_min,1,1,0,0,0,1,0.5542164,1.0227896,2.0271587,0.021908648,-0.77737623,-0.94675297,-0.7753108,-0.3856844,-0.35761648,-0.3747491,-0.6429045,-0.8677063,0.5740119,-0.12315357,-0.83306324,2.4137957,-0.71165663,0.74676394,-0.5609673,0.62208444,3.782578,-0.30177397,-1.2469789,-0.61563694,-0.16959815,-0.8116538,-0.34792072,-0.033707384,-0.48841327,-0.6750213,-0.43553445,-0.78860277,0.011000165,0.86688256,-0.22534293,-0.47407594,0.1060487,-0.06516055,-1.0064855,-0.69643205,-0.55426395,-0.2353849,-0.33978525,3.4012766,0.6916499,1.2462587,-0.5940882,0.24337503,-0.3723944,0.007881802,2.1319628,1.2974567,0.7661088,-0.1855108,-0.60549307,-1.0817193,-1.1385235,-0.010595581,-0.42354238,0.7089055,-0.1831168,0.1850834,0.0061255717,-0.61707294,-0.44256088,-0.4660143,-0.78125316,-0.42685133,-0.48862374,-0.588342,1.309332,-0.8230768,-0.47786525,0.33302566,1.5333527,-0.49891266,-0.3345311,-0.6821967,-0.32766494,0.8575345,0.029957827,-0.39409116,-0.6849279,-0.8699873,-0.7882418,-0.908486,-0.42615137,0.40448165,-0.034880534,0.43240255,-0.81070656,1.1382425,-0.112528786,1.2016401,1.6123114,-0.48256475,0.3427131,1.519336,-0.20680356,-0.89464694
37,elemtWise_not_eq,0,0,0,0,0,0,0.18966655,0.9251059,2.038348,-0.11663478,-0.70386976,-0.9248775,-0.7385978,-0.41348076,-0.20163284,-0.38355264,-0.53181905,-0.8257383,0.7031028,-0.12720658,-0.67758924,2.5246692,-0.7192367,0.6028538,-0.53013,0.6001828,3.7290928,-0.30761844,-1.2294234,-0.6208614,-0.091092415,-0.7525599,-0.3701392,0.10050193,-0.46507102,-0.68449306,-0.618688,-0.78967154,0.025655959,0.74899256,-0.33578336,-0.51850057,0.025385875,0.073720515,-0.9755919,-0.75258696,-0.55894095,-0.06995059,-0.3332292,2.9499402,0.95136636,1.127371,-0.43806177,0.3537812,-0.32065895,0.045700647,1.9113219,1.2016364,0.74994004,-0.18759248,-0.1174783,-0.8007269,-1.0770148,-0.06099405,-0.22355066,0.736835,-0.13714027,0.3250746,0.012039544,-0.5644926,-0.4355192,-0.46356332,-0.7662003,-0.41830692,-0.44992146,-0.60218984,1.373771,-0.8121921,-0.46793488,0.2892967,1.48986,-0.38225344,-0.300762,-0.80077547,-0.43572935,0.91625315,0.049435392,-0.30901852,-0.6925156,-0.85118276,-0.7755817,-0.89613336,-0.41101336,0.36414546,0.03790512,0.28404704,-0.787616,1.0391917,-0.28878316,1.1608269,1.7060552,-0.47521552,0.3095409,1.4430438,-0.25516042,-0.8817261
38,entropy,1,1,1,1,1,0,1.2877773,1.0188146,0.8821332,-0.2283446,-0.7140037,-0.9633789,-1.1980679,-0.5178609,-0.61476576,0.10749169,-0.61605936,-0.8535105,0.6016402,-0.16341424,-0.8959947,0.698007,-0.5927175,1.7970828,-0.39848468,0.39046827,3.373009,-0.58375186,-1.0978987,-0.7737901,0.80250967,-0.9580178,-0.27060625,0.19530626,-0.46925157,-0.8524009,0.5490191,-0.033919003,0.017776217,-0.21153313,-0.27887335,-0.54252464,0.26567125,0.056560002,-1.126125,-0.9094002,-0.616853,-0.3489593,-0.40108055,2.5379891,1.0139033,1.7970532,-0.5326929,0.5359536,-0.5580166,0.39612138,3.5350833,1.4434274,0.40268102,-0.11385739,-0.62710047,-0.9726613,-0.91014075,0.14432774,-0.48809886,0.43658346,-0.018149866,-0.004474022,0.23153506,-0.72654116,-0.35281897,-0.66192216,-0.9256221,-0.7082177,-0.48190117,-0.73423654,0.5366768,-1.0865108,-0.4569744,0.91760325,0.7089571,-0.26319972,-0.12747665,-0.14859426,-0.44455963,0.7928499,0.25064364,-0.4787811,-0.4766627,-0.85532457,-0.8561368,-1.0258276,-0.47717986,0.6722324,-0.037901863,0.8477365,-0.7738828,0.7025931,0.2172092,1.9986097,1.2173098,-0.45355874,0.45741764,1.2163618,-0.028047755,-0.78325176
39,equals,0,0,0,0,0,0,0.24955992,1.05695,1.4343385,-0.07493928,-0.5564047,-0.9860164,-0.7982789,-0.47123796,-0.32104978,-0.22275159,-0.47507998,-0.7188984,0.7035099,-0.20143117,-0.58401823,1.3349222,-0.6175342,0.7140879,-0.33884412,0.8927902,3.130608,-0.5374457,-1.0204846,-0.77770245,0.4304088,-0.5443256,0.033228245,0.45465457,-0.44135424,-0.84209347,-0.32504714,-0.58019996,0.13021685,-0.09129101,-0.2918533,-0.4935898,0.08910539,0.35559916,-1.000534,-0.78262943,-0.3640639,-0.15474342,-0.41510883,1.891501,1.0818624,1.0721184,-0.4376865,0.79603344,0.08388229,0.3415471,2.302403,1.3302026,0.6976353,-0.46499416,0.07939326,-0.5376816,-0.74039394,0.1783687,-0.20004094,0.39523977,-0.056074232,0.5710026,0.13863704,-0.57121384,-0.44734138,-0.522575,-0.81452495,-0.5158942,-0.37662855,-0.6681183,0.7249726,-0.81928545,-0.35612392,0.5829117,0.87127143,-0.44638312,0.036249142,-0.7991315,-0.30472296,1.2078846,0.56169385,-0.17696504,-0.54633015,-0.6515483,-0.5989733,-0.91870975,-0.3659207,0.383341,0.5675431,0.4762882,-0.6785717,0.5695246,-0.24518229,0.9871289,1.567088,-0.3885119,0.4783732,1.1949732,-0.11449246,-0.7085022
40,errorRate,0,0,0,0,0,0,1.0928591,1.4134971,1.3724586,-0.12810254,-0.8291786,-0.8778559,-1.0683943,-0.3352565,-0.47362497,-0.022891395,-0.6269434,-0.8742532,0.36099064,-0.038298815,-0.946353,1.1145576,-0.7163935,1.6090137,-0.39341423,0.81309116,3.3303866,-0.5457842,-1.1793671,-0.7244226,0.52902645,-0.921054,-0.22410323,-0.0009433031,-0.45405266,-0.9140135,0.1666638,-0.35842982,0.13607661,0.15873975,-0.32843083,-0.5573308,0.1340848,0.17735471,-1.1417533,-0.8061565,-0.58609307,-0.39913467,-0.3952248,2.9894087,1.0357721,1.6019548,-0.61032844,0.6110929,-0.3470659,0.11855699,3.1981692,1.5985194,0.5881765,-0.25616938,-0.8281408,-1.0701429,-0.977907,0.12762722,-0.45317048,0.44687998,-0.16341543,0.2668261,0.22486737,-0.72869134,-0.38186508,-0.64843327,-0.93258375,-0.5609053,-0.5081338,-0.6617666,0.56365573,-1.0135009,-0.4724371,0.83242273,1.0778923,-0.40081647,-0.15119494,-0.43637046,-0.47863862,1.1176318,0.34694728,-0.39680538,-0.5193419,-0.86709195,-0.7456529,-1.0767559,-0.41889742,0.75741494,0.15271631,1.1932538,-0.84045005,1.2069527,0.15300043,1.1425636,1.4112247,-0.45741946,0.18578418,1.4988049,-0.23074268,-0.79187185
41,euc_Dist,0,1,0,1,1,1,1.2058238,1.1192846,0.96234125,-0.24432191,-0.6772282,-1.0020701,-1.1454874,-0.5680272,-0.58019143,0.19091894,-0.6663194,-0.5740062,0.43877056,-0.11540226,-0.7216929,1.0252266,-0.46240082,1.3606887,-0.37886602,0.7941052,3.2923424,-0.57035756,-1.0762681,-0.7511159,0.8503797,-0.8514819,-0.43239295,0.53631854,-0.5028805,-0.82102185,0.37961927,-0.24937415,-0.061604377,0.022549968,-0.27600318,-0.5020115,0.23705043,-0.2120294,-1.0451425,-0.8164704,-0.5728812,-0.4564658,-0.33881465,2.0318942,1.0668222,1.6717042,-0.6019537,0.50422513,-0.73249954,0.5438637,2.9473548,1.4027159,0.31301022,-0.37911645,-0.37984595,-0.8790705,-0.90130293,-0.09906284,-0.39639005,0.10941702,-0.15418363,0.33660853,0.24776055,-0.6768749,-0.35663992,-0.6165741,-0.80578214,-0.5529069,-0.3834712,-0.67498577,0.7197491,-1.0071195,-0.38051516,0.88187784,1.1481702,-0.17161317,0.12641649,-0.27970633,-0.46735495,1.0269432,0.5739377,-0.32360545,-0.4630484,-0.76055753,-0.7541169,-0.88350546,-0.402839,0.9143352,-0.061316,0.7603948,-0.7538643,0.91549784,0.34989107,1.6467518,1.5646629,-0.40804583,0.60782903,1.4004594,-0.11365419,-0.9349745
42,evalNewton,0,0,0,1,0,0,1.308709,0.8845388,1.2020847,0.0139314495,-0.73670346,-0.9132842,-0.82278126,-0.37524727,-0.46721214,0.26125094,-0.5572605,-0.64202434,0.46845475,-0.23999277,-0.73153484,1.4163392,-0.46231955,1.6166579,-0.42233473,0.96441615,2.9349918,-0.4940982,-1.0656224,-0.6922883,0.4624693,-0.78119844,-0.39741984,0.13047087,-0.3916916,-0.721377,0.1956751,-0.516663,0.024850165,0.23522514,-0.38212147,-0.46601692,0.37346557,0.10590466,-0.92083025,-0.7322816,-0.604269,-0.33825806,-0.40574953,2.3549538,1.1606734,1.6860895,-0.43598565,0.33659512,-0.4484578,0.32143247,2.6883507,1.4728293,0.7140487,-0.11727107,-0.7798434,-0.9787481,-0.9743255,0.2579535,-0.31768396,0.5577077,-0.21541469,0.33182862,0.1761471,-0.5834835,-0.31227967,-0.5693623,-0.85054284,-0.38015106,-0.47243577,-0.5846115,0.89469063,-0.93788433,-0.43101445,0.59236073,1.0295806,0.014219886,-0.069671415,-0.2553716,-0.6326882,0.5850429,0.21801364,-0.35529488,-0.52088165,-0.8381792,-0.7221596,-0.8912058,-0.41644242,0.8213229,-0.09291352,0.9703233,-0.75700223,0.9066712,0.29032412,1.9819,0.95408916,-0.3734856,0.21542872,1.6894366,0.18544468,-0.74194485
43,evalWeightedProd,1,1,0,1,1,1,1.0221151,0.8302647,1.1092904,-0.04521009,-0.68789965,-1.1255805,-0.8647178,-0.5711065,-0.5670666,-0.038794212,-0.61930233,-0.65523356,0.48944652,-0.16165721,-0.8100666,1.1848419,-0.48461837,1.0721976,-0.30607376,0.9298692,2.6993113,-0.51790434,-0.9785495,-0.7913046,0.46449307,-0.78907233,-0.39902702,0.19905858,-0.4834421,-0.77856034,-0.05521152,-0.49789727,0.11512979,0.071223825,-0.3632465,-0.57819575,0.21870545,-0.08950548,-1.0104762,-0.7904871,-0.61898464,-0.43623143,-0.37335896,2.1268494,1.6461958,1.7539227,-0.63223326,0.33788309,-0.62093234,0.21750753,2.8850818,1.9327697,0.6006525,-0.394461,-0.53270954,-0.9087932,-0.95321274,0.09431291,-0.4511504,0.36493665,-0.09870036,0.3253198,0.26387167,-0.5011496,-0.384147,-0.4825823,-0.8446161,-0.5521366,-0.46472365,-0.7574657,0.7297668,-0.97520304,-0.44833702,1.0339721,1.1554573,-0.12903336,0.31644702,-0.3896634,-0.425261,0.857309,0.91448694,-0.41248405,-0.48138043,-0.75494796,-0.6100102,-0.90200716,-0.4414768,0.90775263,-0.099454045,0.9323723,-0.65931237,0.77905166,0.016350567,1.5886599,1.1919837,-0.45263526,0.34900516,1.5907596,0.1243358,-0.87723047
44,eval_Internal,0,0,0,0,0,0,1.434475,0.80090034,1.4023973,-0.13916528,-0.7928577,-0.95943373,-0.9585284,-0.4519235,-0.46180832,0.13708122,-0.5978671,-0.97914815,0.44639516,-0.15780401,-0.8235938,1.5476968,-0.4426054,1.5552573,-0.44345835,0.9217716,3.1210349,-0.4527997,-1.1259301,-0.7195265,0.43879095,-0.90433186,-0.34925684,-0.05498406,-0.46216002,-0.75007725,0.15191765,-0.5054382,0.12046196,0.338958,-0.2883393,-0.49872884,0.29532254,0.04900069,-1.0432224,-0.73838216,-0.6146232,-0.25626305,-0.37323803,2.876862,1.3188454,1.855932,-0.5061735,-0.011464973,-0.49119884,0.16310742,2.6731548,1.8462743,0.6278538,-0.09981089,-0.6986805,-1.0294908,-1.0703398,0.16376711,-0.40738294,0.69988203,-0.18517223,-0.17176035,0.3510255,-0.57294583,-0.34460512,-0.5967019,-0.86370045,-0.47162646,-0.48655558,-0.6310385,0.9580563,-0.9180647,-0.42624062,0.96860844,1.2472218,-0.29515386,-0.16155306,-0.28804752,-0.42043316,0.5732579,0.29655972,-0.3949903,-0.5863406,-0.906292,-0.9540308,-0.9461529,-0.4341873,0.7822858,-0.34036258,0.98641455,-0.7839625,1.0224149,0.07178638,1.9677173,0.92719877,-0.4111889,0.17860407,1.855934,0.10266146,-0.8097402
45,evaluateHoners,1,1,0,1,1,1,1.7099206,0.77496916,1.0115592,0.10009681,-0.7104104,-0.9129347,-0.93265533,-0.44366854,-0.49892792,0.17135812,-0.52494514,-0.5912122,0.4991979,-0.15626578,-0.78664726,1.1709706,-0.43748182,1.891121,-0.39433548,0.9885852,2.6203032,-0.5065949,-1.0158857,-0.7497958,0.51211095,-0.801939,-0.4030321,-0.030155513,-0.41148236,-0.7188355,0.3243359,-0.51186925,0.11287808,0.0018746555,-0.41043487,-0.51515716,0.5171149,0.13406539,-0.9839712,-0.6089769,-0.6298626,-0.4494931,-0.43019852,2.1374226,1.5103886,1.960788,-0.3989076,0.26309854,-0.5260936,0.1742935,3.0897427,1.9889202,0.6827915,-0.112221316,-0.8164537,-0.9825705,-0.9180239,0.30778274,-0.3217995,0.5400194,-0.21923631,0.46027747,0.38413364,-0.48851463,-0.27225322,-0.60023046,-0.8538453,-0.46275774,-0.49551654,-0.66372013,0.5520713,-0.9644309,-0.43718097,0.9974341,0.99285066,-0.045162465,-0.048278973,-0.1382605,-0.6520634,0.61884886,0.47340527,-0.44813138,-0.49280354,-0.84123933,-0.668125,-0.91478026,-0.44252384,0.8839582,-0.0807094,1.3900725,-0.7611109,0.8450182,0.23578991,2.1048095,0.80652094,-0.39816624,0.20686564,1.9886099,0.21470162,-0.71239954
46,find_diff,0,0,0,0,0,0,0.70067906,0.9019739,2.0840445,0.15125354,-0.71372616,-0.89011806,-0.71620953,-0.38755208,-0.37184086,-0.31268632,-0.60369176,-0.7221302,0.6468772,-0.12822336,-0.8441314,2.2484472,-0.7376298,0.79354167,-0.57746434,0.63943464,3.6455526,-0.32479903,-1.2473177,-0.6428402,-0.14668174,-0.81859857,-0.3596346,0.016684743,-0.48812628,-0.6511652,-0.33384654,-0.7887593,-0.016195478,0.7833834,-0.29165038,-0.50925463,0.07064509,-0.19914609,-1.0105499,-0.7007416,-0.55813676,-0.25101703,-0.33736712,3.3700905,0.7591938,1.3361324,-0.6474313,0.4744946,-0.44570237,0.048760515,2.3944552,1.0738124,0.9203556,-0.1891762,-0.5470632,-1.0402282,-1.0711915,0.15547648,-0.39730513,0.83004326,-0.1654477,0.35359463,-0.074955456,-0.6272492,-0.37422803,-0.4071699,-0.7578168,-0.38635898,-0.49352404,-0.5507294,1.2493393,-0.8614152,-0.47698057,0.19064009,1.3964771,-0.4253362,-0.372385,-0.631143,-0.42993468,0.9840709,0.06783807,-0.39284945,-0.6574493,-0.8651086,-0.7394776,-0.89459693,-0.42672396,0.38438588,-0.19620809,0.746212,-0.80502415,1.0378865,-0.019597616,1.2730808,1.6864156,-0.47650853,0.31946614,1.6016837,-0.12847415,-0.9423094
47,find_euc_Dist,0,1,0,1,1,1,0.83777493,0.82571524,1.2952324,0.07595038,-0.7321559,-1.0650623,-0.9956415,-0.41594687,-0.5151571,0.24082848,-0.68403494,-0.7584795,0.40354374,-0.124452785,-0.83792454,1.3535469,-0.66733074,1.5021529,-0.4345384,0.7168897,3.2642834,-0.4263639,-0.90541285,-0.71796423,0.34805554,-0.774922,-0.36829272,-0.1763863,-0.4457761,-0.7699775,-0.022147484,-0.6466231,-0.05578333,0.31803265,-0.38908294,-0.46306646,0.46202666,-0.23255497,-1.0951332,-0.7804079,-0.596786,-0.297438,-0.38446856,2.4671373,1.1367288,1.3937432,-0.5046658,0.31878278,-0.54410744,0.80890036,2.4089825,1.4765081,0.5921806,-0.15825549,-0.8000066,-0.9996736,-0.98484254,0.012930284,-0.4173024,0.5022089,-0.093286045,0.21098791,0.09291309,-0.61220264,-0.37023053,-0.52253944,-0.9132916,-0.6985389,-0.4900329,-0.72301716,0.91106445,-1.0296788,-0.4692414,0.33382303,0.86136293,-0.3120607,0.2525665,-0.36430806,-0.5494269,0.65865576,0.7731082,-0.5029323,-0.60586184,-0.7720374,-0.7956456,-0.90518206,-0.42501056,1.0390115,0.5127297,0.76398987,-0.7260771,0.9541171,0.10696076,1.4664696,1.0593162,-0.521428,0.4104975,1.3401926,-0.16221842,-0.8073073
48,find_magnitude,1,1,1,1,1,1,1.0639709,1.0336363,1.1073105,0.21406128,-0.67495006,-1.0776768,-1.1694444,-0.46408316,-0.62456095,0.4150911,-0.7073168,-0.6648841,0.4123453,-0.12320268,-0.93464136,0.7975686,-0.69891024,1.7677903,-0.44276983,0.7262497,3.1984696,-0.45899525,-0.84818155,-0.7679664,0.45873463,-0.8405581,-0.3552527,-0.30437636,-0.4759301,-0.8358433,0.1475458,-0.5847801,-0.10297316,0.036502466,-0.35263827,-0.49519128,0.5465261,-0.26326877,-1.1701577,-0.8377821,-0.61735344,-0.36539006,-0.40990815,2.1632414,1.3568952,1.5808687,-0.53914475,0.531749,-0.6269815,0.97580194,2.9609914,1.4905828,0.6230558,-0.12843478,-0.8526637,-0.98774874,-0.91977715,0.14642894,-0.4874411,0.5682281,-0.048292976,0.38826478,0.015731217,-0.5845263,-0.30852273,-0.5877904,-0.97461545,-0.7757359,-0.4856283,-0.7970293,0.5856493,-1.1155336,-0.4676239,0.3746616,0.67536604,-0.33029205,0.3318529,-0.24600683,-0.552648,0.7115841,0.8633464,-0.5898801,-0.5759144,-0.7561705,-0.72322124,-0.93997735,-0.43744758,1.254678,0.81627506,1.0309626,-0.73541343,0.7852162,0.11739184,1.4380112,1.0685761,-0.5246743,0.5603598,1.3105824,-0.20974159,-0.8387678
