,dot_name,Unnamed: 2,FM_12,FM_65,FM_53,FM_55,FM_20,FM_48,FM_59,FM_35,FM_95,FM_43,FM_69,FM_100,FM_46,FM_7,FM_96,FM_45,FM_29,FM_16,FM_47,FM_6,FM_91,FM_99,FM_63,FM_82,FM_51,FM_75,FM_18,FM_21,FM_98,FM_4,FM_73,FM_15,FM_24,FM_71,FM_14,FM_36,FM_13,FM_78,FM_42,FM_37,FM_83,FM_93,FM_64,FM_66,FM_2,FM_31,FM_74,FM_30,FM_27,FM_77,FM_17,FM_56,FM_41,FM_8,FM_34,FM_19,FM_57,FM_52,FM_68,FM_87,FM_10,FM_97,FM_11,FM_1,FM_33,FM_61,FM_9,FM_49,FM_67,FM_58,FM_39,FM_70,FM_25,FM_60,FM_76,FM_5,FM_54,FM_90,FM_84,FM_32,FM_22,FM_85,FM_3,FM_80,FM_86,FM_23,FM_28,FM_92,FM_88,FM_26,FM_50,FM_94,FM_38,FM_40,FM_89,FM_81,FM_79,FM_72,FM_44,FM_62,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
28,durbinWatson,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/durbinWatson,0.0417391304347826,0.108695652173913,0.115612648221344,0.0,0.154589371980677,0.0,0.0383022774327122,0.0,0.1541220854722,0.0543478260869565,0.0,0.0374860646599777,0.0,0.0,0.0,0.0668896321070234,0.773156899810968,0.0,0.0,0.0,0.0790513833992095,0.153452685421995,0.133779264214047,0.0,0.0,0.0,0.0,0.0,0.124223602484472,0.0395256916996047,0.173913043478261,0.0434782608695652,0.0,0.116704805491991,0.0790513833992095,0.0,0.0790513833992095,0.158920539730135,0.0543478260869565,0.0,0.0,0.0,0.115942028985507,0.0,0.0,0.0483091787439613,0.0378071833648393,0.0483091787439613,0.124223602484472,0.0426369282891023,0.113421550094518,0.0,0.115942028985507,0.051150895140665,0.0,0.0,0.062111801242236,0.0,0.0428611243828635,0.0380434782608696,0.0405797101449276,0.0543478260869565,0.0837359098228663,0.0,0.0483091787439613,0.0,0.062111801242236,0.0,0.133779264214047,0.0,0.0427109974424553,0.0775558166862515,0.0,0.078804347826087,0.0,0.0,0.0,0.0,0.0,0.0483091787439613,0.0,0.0,0.0,0.108695652173913,0.0,0.037037037037037,0.0,0.115942028985507,0.0790513833992095,0.124223602484472,0.0,0.152832674571805,0.0,0.124223602484472,0.0382081686429512,0.149068322981367,0.153690596562184,0.072463768115942,0.03998745819398,0.124223602484472,0.0,1.0,0.0,0.0,0.0,0.0,durbinWatson
29,ebeAdd,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/ebeAdd,0.213333333333333,0.118055555555556,0.0984848484848484,0.0,0.0987654320987656,0.0,0.0489417989417989,0.108024691358025,0.098466887940572,0.118055555555556,0.0,0.0478988603988604,0.0674603174603175,0.0,0.0,0.0726495726495726,0.0483091787439613,0.118055555555556,0.0055555555555555,0.0,0.0858585858585859,0.111111111111111,0.0726495726495726,0.0726495726495726,0.0,0.0,0.0,0.0,0.0952380952380952,0.0505050505050505,0.0944444444444444,0.109356725146199,0.105263157894737,0.0994152046783626,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0507662835249043,0.177083333333333,0.0590277777777778,0.0,0.0,0.0629629629629629,0.0,0.0,0.842592592592596,0.0555555555555555,0.895061728395065,0.134920634920635,0.0544805194805195,0.0966183574879228,0.0,0.125925925925926,0.114583333333333,0.0590277777777778,0.0,0.0674603174603175,0.0,0.0547669922669923,0.0486111111111111,0.103703703703704,0.118055555555556,0.106995884773663,0.0,0.842592592592596,0.0,0.202380952380952,0.0,0.0726495726495726,0.0,0.109150326797386,0.099099099099099,0.0,0.0503472222222222,0.105263157894737,0.0,0.0,0.0,0.0,0.842592592592596,0.0,0.0,0.0,0.0462962962962963,0.0,0.0946502057613169,0.0,0.0629629629629629,0.0858585858585859,0.134920634920635,0.0,0.0976430976430978,0.0,0.0952380952380952,0.0488215488215488,0.0952380952380951,0.0490956072351421,0.0787037037037037,0.102190170940171,0.134920634920635,1.0,1.0,0.0,0.0,0.0,1.0,ebeAdd
30,ebeDivide,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/ebeDivide,0.213333333333333,0.118055555555556,0.0984848484848484,0.0,0.0987654320987656,0.0,0.0489417989417989,0.108024691358025,0.098466887940572,0.118055555555556,0.0,0.0478988603988604,0.0674603174603175,0.0,0.0,0.0726495726495726,0.0483091787439613,0.118055555555556,0.0055555555555555,0.0,0.0858585858585859,0.111111111111111,0.0726495726495726,0.0726495726495726,0.0,0.0,0.0,0.0,0.0952380952380952,0.0505050505050505,0.0944444444444444,0.109356725146199,0.105263157894737,0.0994152046783626,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0507662835249043,0.177083333333333,0.0590277777777778,0.0,0.0,0.0629629629629629,0.0,0.0,0.895061728395065,0.0555555555555555,0.842592592592596,0.134920634920635,0.0544805194805195,0.0966183574879228,0.0,0.125925925925926,0.114583333333333,0.0590277777777778,0.0,0.0674603174603175,0.0,0.0547669922669923,0.0486111111111111,0.103703703703704,0.118055555555556,0.106995884773663,0.0,0.842592592592596,0.0,0.202380952380952,0.0,0.0726495726495726,0.0,0.109150326797386,0.099099099099099,0.0,0.0503472222222222,0.105263157894737,0.0,0.0,0.0,0.0,0.842592592592596,0.0,0.0,0.0,0.0462962962962963,0.0,0.0946502057613169,0.0,0.0629629629629629,0.0858585858585859,0.134920634920635,0.0,0.0976430976430978,0.0,0.0952380952380952,0.0488215488215488,0.0952380952380951,0.0490956072351421,0.0787037037037037,0.102190170940171,0.134920634920635,0.0,0.0,0.0,0.0,0.0,0.0,ebeDivide
31,ebeMultiply,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/ebeMultiply,0.213333333333333,0.118055555555556,0.0984848484848484,0.0,0.0987654320987656,0.0,0.0489417989417989,0.108024691358025,0.098466887940572,0.118055555555556,0.0,0.0478988603988604,0.0674603174603175,0.0,0.0,0.0726495726495726,0.0483091787439613,0.118055555555556,0.0055555555555555,0.0,0.0858585858585859,0.111111111111111,0.0726495726495726,0.0726495726495726,0.0,0.0,0.0,0.0,0.0952380952380952,0.0505050505050505,0.0944444444444444,0.109356725146199,0.105263157894737,0.0994152046783626,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0507662835249043,0.177083333333333,0.0590277777777778,0.0,0.0,0.0629629629629629,0.0,0.0,0.842592592592596,0.0555555555555555,0.842592592592596,0.134920634920635,0.0544805194805195,0.0966183574879228,0.0,0.125925925925926,0.114583333333333,0.0590277777777778,0.0,0.0674603174603175,0.0,0.0547669922669923,0.0486111111111111,0.103703703703704,0.118055555555556,0.106995884773663,0.0,0.842592592592596,0.0,0.202380952380952,0.0,0.0726495726495726,0.0,0.109150326797386,0.099099099099099,0.0,0.0503472222222222,0.105263157894737,0.0,0.0,0.0,0.0,0.895061728395065,0.0,0.0,0.0,0.0462962962962963,0.0,0.0946502057613169,0.0,0.0629629629629629,0.0858585858585859,0.134920634920635,0.0,0.0976430976430978,0.0,0.0952380952380952,0.0488215488215488,0.0952380952380951,0.0490956072351421,0.0787037037037037,0.102190170940171,0.134920634920635,1.0,1.0,0.0,0.0,0.0,1.0,ebeMultiply
32,ebeSubtract,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/ebeSubtract,0.213333333333333,0.118055555555556,0.0984848484848484,0.0,0.0987654320987656,0.0,0.0489417989417989,0.108024691358025,0.098466887940572,0.118055555555556,0.0,0.0478988603988604,0.0674603174603175,0.0,0.0,0.0726495726495726,0.0483091787439613,0.118055555555556,0.0055555555555555,0.0,0.0858585858585859,0.111111111111111,0.0726495726495726,0.0726495726495726,0.0,0.0,0.0,0.0,0.0952380952380952,0.0505050505050505,0.0944444444444444,0.109356725146199,0.105263157894737,0.0994152046783626,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0507662835249043,0.177083333333333,0.0590277777777778,0.0,0.0,0.0629629629629629,0.0,0.0,0.842592592592596,0.0555555555555555,0.842592592592596,0.134920634920635,0.0544805194805195,0.0966183574879228,0.0,0.125925925925926,0.114583333333333,0.0590277777777778,0.0,0.0674603174603175,0.0,0.0547669922669923,0.0486111111111111,0.103703703703704,0.118055555555556,0.106995884773663,0.0,0.895061728395065,0.0,0.202380952380952,0.0,0.0726495726495726,0.0,0.109150326797386,0.099099099099099,0.0,0.0503472222222222,0.105263157894737,0.0,0.0,0.0,0.0,0.842592592592596,0.0,0.0,0.0,0.0462962962962963,0.0,0.0946502057613169,0.0,0.0629629629629629,0.0858585858585859,0.134920634920635,0.0,0.0976430976430978,0.0,0.0952380952380952,0.0488215488215488,0.0952380952380951,0.0490956072351421,0.0787037037037037,0.102190170940171,0.134920634920635,0.0,0.0,0.0,0.0,0.0,0.0,ebeSubtract
33,elemtWise_equal,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/elemtWise_equal,0.06,0.0,0.0553977272727272,0.0852272727272727,0.0,0.0625,0.0625,0.354166666666666,0.0,0.0,0.0,0.0,0.401785714285714,0.0589285714285715,0.0,0.0,0.0,0.179947916666667,0.1125,0.0683049535603715,0.0,0.0625,0.0,0.144230769230769,0.0596590909090909,0.0721153846153846,0.0610119047619048,0.078125,0.0535714285714286,0.0,0.0,0.0,0.177631578947368,0.0625000000000001,0.0,0.354166666666666,0.0,0.0,0.0,0.82421875,0.0568181818181818,0.0,0.0,0.111111111111111,0.0721153846153846,0.0590277777777778,0.0,0.0590277777777778,0.0,0.0,0.0543478260869565,0.144230769230769,0.0,0.0,0.8828125,0.0852272727272727,0.0,0.0852272727272727,0.0,0.0625,0.0,0.0,0.0,0.09375,0.0590277777777778,0.1171875,0.133928571428571,0.0852272727272727,0.0,0.0559210526315789,0.0,0.0,0.0852272727272727,0.0,0.177631578947368,0.0669642857142857,0.0625,0.0852272727272727,0.0852272727272727,0.0590277777777778,0.0852272727272727,0.0852272727272727,0.0852272727272727,0.0,0.0574252136752137,0.0,0.144230769230769,0.0,0.0,0.0,0.059375,0.0,0.0,0.0535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elemtWise_equal
34,elemtWise_max,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/elemtWise_max,0.0533333333333333,0.0,0.0492424242424243,0.0858585858585859,0.0,0.0629629629629629,0.0489417989417989,0.895061728395065,0.0,0.0,0.0,0.0,0.472222222222221,0.0523809523809524,0.0,0.0,0.0,0.177083333333333,0.105555555555556,0.0607155142758858,0.0,0.0555555555555556,0.0,0.145299145299145,0.0530303030303031,0.0726495726495726,0.0542328042328042,0.0787037037037037,0.0476190476190476,0.0,0.0,0.0,0.210526315789474,0.0497076023391813,0.0,0.842592592592596,0.0,0.0,0.0,0.354166666666666,0.101010101010101,0.0,0.0,0.104938271604938,0.0726495726495726,0.108024691358025,0.0,0.108024691358025,0.0,0.0,0.0483091787439613,0.145299145299145,0.0,0.0,0.354166666666666,0.0858585858585859,0.0,0.0858585858585859,0.0,0.0486111111111111,0.0,0.0,0.0,0.0944444444444444,0.108024691358025,0.118055555555556,0.134920634920635,0.0858585858585859,0.0,0.0497076023391813,0.0,0.0,0.0858585858585859,0.0,0.210526315789474,0.0674603174603175,0.0629629629629629,0.0858585858585859,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0858585858585859,0.0858585858585859,0.0,0.0510446343779677,0.0,0.145299145299145,0.0,0.0,0.0,0.0527777777777778,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,elemtWise_max
35,elemtWise_min,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/elemtWise_min,0.0533333333333333,0.0,0.0492424242424243,0.0858585858585859,0.0,0.0629629629629629,0.0489417989417989,0.842592592592596,0.0,0.0,0.0,0.0,0.472222222222221,0.0523809523809524,0.0,0.0,0.0,0.177083333333333,0.105555555555556,0.0607155142758858,0.0,0.0555555555555556,0.0,0.145299145299145,0.0530303030303031,0.0726495726495726,0.0542328042328042,0.0787037037037037,0.0476190476190476,0.0,0.0,0.0,0.210526315789474,0.0497076023391813,0.0,0.895061728395065,0.0,0.0,0.0,0.354166666666666,0.101010101010101,0.0,0.0,0.104938271604938,0.0726495726495726,0.108024691358025,0.0,0.108024691358025,0.0,0.0,0.0483091787439613,0.145299145299145,0.0,0.0,0.354166666666666,0.0858585858585859,0.0,0.0858585858585859,0.0,0.0486111111111111,0.0,0.0,0.0,0.0944444444444444,0.108024691358025,0.118055555555556,0.134920634920635,0.0858585858585859,0.0,0.0497076023391813,0.0,0.0,0.0858585858585859,0.0,0.210526315789474,0.0674603174603175,0.0629629629629629,0.0858585858585859,0.0858585858585859,0.108024691358025,0.0858585858585859,0.0858585858585859,0.0858585858585859,0.0,0.0510446343779677,0.0,0.145299145299145,0.0,0.0,0.0,0.0527777777777778,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,elemtWise_min
36,elemtWise_not_eq,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/elemtWise_not_eq,0.06,0.0,0.0553977272727272,0.0852272727272727,0.0,0.0625,0.0625,0.354166666666666,0.0,0.0,0.0,0.0,0.401785714285714,0.0589285714285715,0.0,0.0,0.0,0.179947916666667,0.1125,0.0683049535603715,0.0,0.0625,0.0,0.144230769230769,0.0596590909090909,0.0721153846153846,0.0610119047619048,0.078125,0.0535714285714286,0.0,0.0,0.0,0.177631578947368,0.0625000000000001,0.0,0.354166666666666,0.0,0.0,0.0,0.8828125,0.0568181818181818,0.0,0.0,0.111111111111111,0.0721153846153846,0.0590277777777778,0.0,0.0590277777777778,0.0,0.0,0.0543478260869565,0.144230769230769,0.0,0.0,0.82421875,0.0852272727272727,0.0,0.0852272727272727,0.0,0.0625,0.0,0.0,0.0,0.09375,0.0590277777777778,0.1171875,0.133928571428571,0.0852272727272727,0.0,0.0559210526315789,0.0,0.0,0.0852272727272727,0.0,0.177631578947368,0.0669642857142857,0.0625,0.0852272727272727,0.0852272727272727,0.0590277777777778,0.0852272727272727,0.0852272727272727,0.0852272727272727,0.0,0.0574252136752137,0.0,0.144230769230769,0.0,0.0,0.0,0.059375,0.0,0.0,0.0535714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elemtWise_not_eq
37,entropy,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/entropy,0.0,0.0532407407407407,0.0,0.0,0.0,0.0,0.0652557319223986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425925925925926,0.0,0.0774410774410774,0.0,0.0,0.0,0.0,0.0655270655270655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608465608465608,0.0,0.0,0.0113960113960114,0.0567901234567901,0.0,0.0,0.0,0.0608465608465608,0.0,0.0,0.0648148148148149,0.0,0.0,0.0315500685871056,0.0,0.0,0.0532407407407407,0.0,0.0,0.0,0.0,0.0,0.066066066066066,0.0,0.0,0.0,0.0608465608465608,0.0,0.0,0.0,0.0,0.0,0.0,0.0774410774410774,0.0,0.0,0.0,0.0,0.0,0.0,0.0608465608465608,0.0,0.0,0.74759945130315,0.0,0.130190796857463,0.0,0.0,0.0709876543209877,0.0340633903133903,0.0608465608465608,1.0,1.0,1.0,1.0,1.0,0.0,entropy
38,equals,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/equals,0.0785882352941176,0.122794117647059,0.0506493506493507,0.0,0.0507936507936507,0.0,0.0251700680272109,0.0,0.0506401137980085,0.122794117647059,0.0,0.0246336996336996,0.0,0.0,0.0,0.151131221719457,0.0427109974424553,0.0,0.0,0.0,0.0893048128342246,0.115570934256055,0.0755656108597285,0.0,0.0,0.0755656108597285,0.0,0.0,0.0935574229691876,0.0446524064171123,0.0982352941176471,0.0982352941176471,0.103405572755418,0.0511278195488721,0.0893048128342246,0.0,0.0893048128342246,0.0261083743842365,0.122794117647059,0.0,0.0,0.0,0.0654901960784314,0.0,0.0,0.109150326797386,0.0427109974424553,0.109150326797386,0.140336134453781,0.0280185528756958,0.0496894409937887,0.0,0.130980392156863,0.0577854671280277,0.0,0.0,0.0701680672268908,0.0,0.0281658817373103,0.025,0.0654901960784314,0.122794117647059,0.0727668845315904,0.0,0.109150326797386,0.0,0.140336134453781,0.0,0.0755656108597285,0.0,0.965882352941174,0.0509652509652509,0.0,0.0306985294117647,0.103405572755418,0.0,0.0,0.0,0.0,0.109150326797386,0.0,0.0,0.0,0.0409313725490196,0.0,0.0727668845315904,0.0,0.0654901960784314,0.0893048128342246,0.140336134453781,0.0,0.0595365418894831,0.0,0.0935574229691876,0.0297682709447415,0.0701680672268907,0.0252491694352159,0.0818627450980392,0.0525549450549449,0.140336134453781,0.0,0.0,0.0,0.0,0.0,0.0,equals
39,errorRate,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/errorRate,0.0914285714285715,0.214285714285714,0.211038961038961,0.0,0.16931216931217,0.0,0.0839002267573697,0.0476190476190476,0.168800379326696,0.107142857142857,0.0,0.0410561660561661,0.0612244897959183,0.0,0.0,0.0659340659340659,0.124223602484472,0.0,0.0,0.0,0.0779220779220779,0.252100840336134,0.0659340659340659,0.0659340659340659,0.0,0.0,0.0,0.0,0.210884353741497,0.0432900432900433,0.0857142857142857,0.0932330827067669,0.0,0.213032581453634,0.0779220779220779,0.0476190476190476,0.0779220779220779,0.130541871921182,0.107142857142857,0.0535714285714286,0.0,0.0,0.114285714285714,0.0,0.0,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.244897959183674,0.0466975881261595,0.20703933747412,0.0,0.171428571428571,0.0504201680672269,0.0535714285714286,0.0,0.0612244897959183,0.0,0.0469431362288505,0.0833333333333333,0.0888888888888888,0.107142857142857,0.137566137566138,0.0,0.0952380952380952,0.0,0.183673469387755,0.0,0.0659340659340659,0.0,0.0935574229691876,0.127413127413128,0.0,0.0863095238095238,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0793650793650793,0.0,0.0811287477954145,0.0,0.114285714285714,0.0779220779220779,0.244897959183674,0.0,0.167388167388167,0.0,0.75510204081633,0.0418470418470418,0.163265306122449,0.12624584717608,0.0714285714285714,0.0875915750915749,0.183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,errorRate
40,euc_Dist,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/euc_Dist,0.128,0.291666666666667,0.184848484848485,0.0,0.177777777777778,0.0,0.0587301587301588,0.0,0.17724039829303,0.116666666666667,0.0,0.0574786324786325,0.0095238095238095,0.0,0.0,0.0666666666666667,0.115942028985507,0.0,0.06,0.0,0.0787878787878788,0.176470588235294,0.0666666666666667,0.0,0.0,0.0666666666666667,0.0,0.0,0.180952380952381,0.0606060606060606,0.0866666666666667,0.131228070175439,0.0,0.178947368421052,0.0787878787878788,0.0,0.0787878787878788,0.12183908045977,0.125,0.0,0.0,0.0,0.0577777777777778,0.0,0.0,0.125925925925926,0.0666666666666667,0.125925925925926,0.380952380952381,0.0653766233766234,0.182608695652174,0.0,0.768888888888889,0.0661764705882353,0.0,0.0,0.0619047619047619,0.0,0.131440781440781,0.0583333333333333,0.124444444444444,0.108333333333333,0.25679012345679,0.0,0.125925925925926,0.0583333333333333,0.133333333333333,0.0,0.0666666666666667,0.0,0.130980392156863,0.297297297297297,0.0,0.0604166666666667,0.0,0.0,0.0,0.0,0.0,0.125925925925926,0.0,0.0,0.0787878787878788,0.111111111111111,0.0,0.11358024691358,0.0,0.0577777777777778,0.0787878787878788,0.39047619047619,0.0,0.175757575757576,0.0567901234567901,0.171428571428571,0.117171717171717,0.171428571428571,0.117829457364341,0.0722222222222222,0.183942307692307,0.39047619047619,0.0,1.0,0.0,1.0,1.0,1.0,euc_Dist
41,evalNewton,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/evalNewton,0.18,0.1171875,0.110795454545454,0.0,0.111111111111111,0.0,0.0550595238095239,0.0,0.110775248933144,0.17578125,0.0,0.053886217948718,0.0,0.0,0.0,0.0721153846153846,0.0543478260869565,0.05859375,0.0,0.0,0.0852272727272727,0.102941176470588,0.0721153846153846,0.0,0.0596590909090909,0.0,0.0,0.0,0.107142857142857,0.170454545454545,0.09375,0.184539473684211,0.0592105263157895,0.111842105263158,0.0852272727272727,0.0,0.0852272727272727,0.0571120689655173,0.8828125,0.0,0.0,0.0,0.0625,0.0,0.0,0.177083333333333,0.0625,0.177083333333333,0.133928571428571,0.0612905844155844,0.108695652173913,0.0,0.125,0.0620404411764706,0.0,0.0,0.0669642857142857,0.0,0.0616128663003663,0.0546875,0.116666666666667,0.1171875,0.12037037037037,0.0,0.177083333333333,0.0,0.133928571428571,0.0,0.0721153846153846,0.0,0.122794117647059,0.111486486486486,0.0,0.056640625,0.0592105263157895,0.0,0.0,0.0,0.0,0.177083333333333,0.0,0.0,0.0,0.0520833333333333,0.0574252136752137,0.159722222222222,0.0,0.125,0.0852272727272727,0.133928571428571,0.0,0.109848484848485,0.0,0.107142857142857,0.0549242424242424,0.107142857142857,0.0552325581395349,0.078125,0.172445913461538,0.133928571428571,0.0,0.0,0.0,1.0,0.0,0.0,evalNewton
42,evalWeightedProd,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/evalWeightedProd,0.12,0.109375,0.110795454545454,0.0,0.111111111111111,0.0,0.0550595238095239,0.0,0.110775248933144,0.78125,0.0729166666666667,0.053886217948718,0.0,0.0,0.0,0.0673076923076923,0.0543478260869565,0.0,0.0,0.0,0.0795454545454545,0.102941176470588,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.107142857142857,0.113636363636364,0.0875,0.123026315789474,0.0,0.111842105263158,0.0795454545454545,0.0,0.0795454545454545,0.0571120689655173,0.1640625,0.0,0.0,0.0,0.0583333333333333,0.0,0.0,0.118055555555556,0.0625,0.118055555555556,0.125,0.0612905844155844,0.108695652173913,0.0,0.116666666666667,0.0620404411764706,0.0,0.0,0.0625,0.0,0.0616128663003663,0.0546875,0.116666666666667,0.109375,0.12037037037037,0.0,0.118055555555556,0.0,0.125,0.0,0.0673076923076923,0.0,0.122794117647059,0.111486486486486,0.0,0.056640625,0.0,0.0,0.0,0.0,0.0,0.118055555555556,0.0,0.0,0.0,0.0520833333333333,0.0,0.106481481481481,0.0,0.0583333333333333,0.0795454545454545,0.125,0.0,0.109848484848485,0.0,0.107142857142857,0.0549242424242424,0.107142857142857,0.0552325581395349,0.0729166666666667,0.114963942307692,0.125,1.0,1.0,0.0,1.0,1.0,1.0,evalWeightedProd
43,eval_Internal,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/eval_Internal,0.0735769230769231,0.172445913461538,0.04180506993007,0.0,0.0510950854700854,0.0,0.0218978937728938,0.0,0.0484058704453441,0.114963942307692,0.0,0.0229927884615384,0.0,0.0,0.0,0.0707470414201184,0.03998745819398,0.0,0.0459855769230769,0.0,0.0836101398601398,0.108201357466063,0.0707470414201184,0.0,0.0,0.0707470414201184,0.0,0.0,0.0875915750915749,0.12541520979021,0.0919711538461538,0.137956730769231,0.0,0.0322705802968961,0.0836101398601398,0.0,0.0836101398601398,0.0158570954907162,0.172445913461538,0.0,0.0,0.0,0.0613141025641026,0.0,0.0,0.102190170940171,0.03998745819398,0.102190170940171,0.197081043956044,0.0150869130869131,0.03998745819398,0.0,0.183942307692307,0.0541006787330316,0.0,0.0,0.0656936813186814,0.0,0.0701574827416172,0.0229927884615384,0.0919711538461537,0.114963942307692,0.102190170940171,0.0,0.102190170940171,0.0574819711538462,0.131387362637362,0.0,0.0707470414201184,0.0,0.0525549450549449,0.074571205821206,0.0,0.0287409855769231,0.0,0.0,0.0,0.0,0.0,0.102190170940171,0.0,0.0,0.0836101398601398,0.0383213141025641,0.0,0.0681267806267807,0.0,0.122628205128205,0.0836101398601398,0.197081043956044,0.0,0.0557400932400932,0.0340633903133903,0.0875915750915749,0.0557400932400932,0.0656936813186812,0.0213886404293381,0.0766426282051282,0.854658376479301,0.197081043956044,0.0,0.0,0.0,0.0,0.0,0.0,eval_Internal
44,evaluateHoners,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/evaluateHoners,0.0738461538461538,0.0673076923076923,0.0681818181818182,0.0,0.0683760683760684,0.0,0.0677655677655678,0.0,0.0681693839588576,0.0673076923076923,0.0,0.0663214990138068,0.0,0.0,0.0,0.857988165680474,0.0668896321070234,0.0,0.0,0.0,0.0839160839160839,0.0633484162895928,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0659340659340659,0.06993006993007,0.0923076923076923,0.0757085020242915,0.0,0.0688259109311741,0.0839160839160839,0.0,0.0839160839160839,0.070291777188329,0.0721153846153846,0.0,0.0,0.0,0.21025641025641,0.0,0.0,0.0726495726495726,0.307692307692308,0.0726495726495726,0.0659340659340659,0.0754345654345654,0.0668896321070234,0.0,0.0666666666666667,0.0763574660633484,0.0,0.0,0.0659340659340659,0.0,0.0758312200619893,0.0673076923076923,0.0717948717948718,0.1875,0.0740740740740741,0.0,0.0726495726495726,0.0,0.0714285714285714,0.0,0.0769230769230769,0.0,0.151131221719457,0.0686070686070686,0.0,0.209134615384615,0.0,0.0,0.0,0.0,0.0,0.0726495726495726,0.0,0.0,0.0,0.0641025641025641,0.0,0.131054131054131,0.0,0.0666666666666667,0.0839160839160839,0.0659340659340659,0.0,0.0675990675990676,0.0,0.0659340659340659,0.0675990675990676,0.0659340659340659,0.0679785330948121,0.0769230769230769,0.0707470414201184,0.0659340659340659,1.0,1.0,0.0,1.0,1.0,1.0,evaluateHoners
